method,variant,instance,N,exact_status,exact_optimal,exact_cost,method_cost_mean,method_cost_best,delta_mean,delta_best,gap_mean_pct,gap_best_pct,runtime_mean
ga,SMALL,hfvrp_n002_m03_s05,2,optimal,1,343.5810,460.8280,460.8280,117.2470,117.2470,34.1250,34.1250,0.0021
ga,SMALL,hfvrp_n005_m03_s01,5,optimal,1,423.0509,423.0509,423.0509,0.0000,0.0000,0.0000,0.0000,0.0037
ga,SMALL,hfvrp_n005_m03_s02,5,optimal,1,446.7364,465.6780,465.6780,18.9416,18.9416,4.2400,4.2400,0.0042
ga,SMALL,hfvrp_n005_m03_s03,5,optimal,1,444.7348,444.7348,444.7348,0.0000,0.0000,0.0000,0.0000,0.0044
ga,SMALL,hfvrp_n005_m03_s04,5,optimal,1,422.3155,422.3155,422.3155,0.0000,0.0000,0.0000,0.0000,0.0038
ga,SMALL,hfvrp_n005_m03_s05,5,optimal,1,473.1201,496.9409,495.9466,23.8208,22.8265,5.0348,4.8247,0.0034
ga,SMALL,hfvrp_n010_m03_s01,10,optimal,1,651.2429,671.9147,665.3044,20.6717,14.0614,3.1742,2.1592,0.0056
ga,SMALL,hfvrp_n010_m03_s02,10,optimal,1,737.8500,790.4010,784.8464,52.5510,46.9963,7.1222,6.3694,0.0069
ga,SMALL,hfvrp_n010_m03_s03,10,optimal,1,883.8414,917.9009,885.6306,34.0594,1.7892,3.8536,0.2024,0.0060
ga,SMALL,hfvrp_n010_m03_s04,10,optimal,1,764.7385,862.3220,862.3220,97.5835,97.5835,12.7604,12.7604,0.0059
ga,SMALL,hfvrp_n010_m03_s05,10,optimal,1,801.8825,1014.2537,887.3293,212.3712,85.4468,26.4841,10.6558,0.0051
ga,SMALL,hfvrp_n015_m03_s01,15,optimal,1,1154.9035,1693.9517,1662.4667,539.0482,507.5631,46.6747,43.9485,0.0071
ga,SMALL,hfvrp_n015_m03_s02,15,optimal,1,1132.1444,1441.5774,1426.7369,309.4330,294.5925,27.3316,26.0208,0.0082
ga,SMALL,hfvrp_n015_m03_s03,15,optimal,1,794.0443,946.6419,910.5420,152.5976,116.4977,19.2178,14.6714,0.0069
ga,SMALL,hfvrp_n015_m03_s04,15,time_limit,0,1648.5527,2962.5823,2846.6630,1314.0296,1198.1103,79.7081,72.6765,0.0079
ga,SMALL,hfvrp_n015_m03_s05,15,optimal,1,1009.9363,1193.2210,1169.3802,183.2847,159.4439,18.1481,15.7875,0.0083
ga,SMALL,hfvrp_n020_m04_s01,20,time_limit,0,1140.5089,1618.5520,1503.4517,478.0431,362.9428,41.9149,31.8229,0.0104
ga,SMALL,hfvrp_n020_m04_s02,20,time_limit,0,1205.1339,1491.2125,1377.5665,286.0786,172.4326,23.7383,14.3082,0.0092
ga,SMALL,hfvrp_n020_m04_s03,20,time_limit,0,1484.9034,2080.7978,1927.5889,595.8944,442.6855,40.1302,29.8124,0.0103
ga,SMALL,hfvrp_n020_m04_s04,20,time_limit,0,1453.2792,2109.3060,1919.9917,656.0268,466.7125,45.1411,32.1144,0.0094
ga,SMALL,hfvrp_n020_m04_s05,20,mem_limit,0,1388.3585,2079.2798,1869.1373,690.9212,480.7788,49.7653,34.6293,0.0096
ga,SMALL,hfvrp_n030_m06_s01,30,time_limit,0,2440.9890,3338.8678,2825.8628,897.8788,384.8738,36.7834,15.7671,0.0136
ga,SMALL,hfvrp_n030_m06_s02,30,time_limit,0,2175.1790,3163.2527,2960.7224,988.0737,785.5434,45.4249,36.1140,0.0128
ga,SMALL,hfvrp_n030_m06_s03,30,mem_limit,0,2076.0914,2840.3746,2626.7586,764.2833,550.6673,36.8136,26.5242,0.0126
ga,SMALL,hfvrp_n030_m06_s04,30,time_limit,0,1974.0718,2955.3911,2551.1679,981.3193,577.0961,49.7104,29.2338,0.0136
ga,SMALL,hfvrp_n030_m06_s05,30,mem_limit,0,2167.6660,3182.9229,2758.1352,1015.2569,590.4693,46.8364,27.2399,0.0150
ga,SMALL,hfvrp_n050_m10_s01,50,time_limit,0,4796.5868,8095.1254,7254.9873,3298.5386,2458.4005,68.7685,51.2531,0.0257
ga,SMALL,hfvrp_n050_m10_s02,50,time_limit,0,6580.1884,10373.9210,9287.3182,3793.7326,2707.1298,57.6539,41.1406,0.0244
ga,SMALL,hfvrp_n050_m10_s03,50,time_limit,0,5185.2913,9378.2615,8759.1427,4192.9702,3573.8514,80.8628,68.9229,0.0232
ga,SMALL,hfvrp_n050_m10_s04,50,time_limit,0,4670.6128,9229.8210,7865.7124,4559.2082,3195.0996,97.6148,68.4086,0.0249
ga,SMALL,hfvrp_n050_m10_s05,50,time_limit,0,4641.5799,9352.1161,7725.7511,4710.5362,3084.1712,101.4856,66.4466,0.0236
ga,SMALL,hfvrp_n075_m15_s01,75,time_limit,0,8589.0027,11970.4776,9722.4074,3381.4749,1133.4047,39.3698,13.1960,0.0392
ga,SMALL,hfvrp_n075_m15_s03,75,time_limit,0,10641.8372,18467.4108,15606.1687,7825.5736,4964.3314,73.5359,46.6492,0.0386
ga,SMALL,hfvrp_n075_m15_s05,75,time_limit,0,10724.8431,14369.6043,12584.9531,3644.7612,1860.1101,33.9843,17.3439,0.0377
ga,SMALL,hfvrp_n100_m20_s01,100,time_limit,0,21859.2079,29226.0307,23989.5179,7366.8228,2130.3101,33.7012,9.7456,0.0644
ga,SMALL,hfvrp_n100_m20_s02,100,time_limit,0,29409.0115,28771.7647,25423.0685,-637.2468,-3985.9430,-2.1668,-13.5535,0.0573
ga,SMALL,hfvrp_n100_m20_s05,100,time_limit,0,17480.8676,29722.1097,23469.7440,12241.2421,5988.8764,70.0265,34.2596,0.0592
ga,SMALL,hfvrp_n150_m30_s01,150,time_limit,0,68464.2140,61514.8665,56243.1372,-6949.3475,-12221.0768,-10.1503,-17.8503,0.1110
ga,SMALL,pyvrp_X120_FSMF,119,time_limit,0,3926412.6661,3883085.8702,3642888.7067,-43326.7958,-283523.9593,-1.1035,-7.2209,0.0556
savings,,augerat_A_n32_k5,31,mem_limit,0,7283.8028,9131.3499,9131.3499,1847.5471,1847.5471,25.3651,25.3651,0.0001
savings,,augerat_A_n37_k5,36,time_limit,0,6398.7351,8609.0042,8609.0042,2210.2691,2210.2691,34.5423,34.5423,0.0001
savings,,augerat_A_n45_k6,44,time_limit,0,10877.9549,11890.2483,11890.2483,1012.2934,1012.2934,9.3059,9.3059,0.0002
savings,,augerat_A_n54_k7,53,time_limit,0,14362.7453,14676.9933,14676.9933,314.2481,314.2481,2.1879,2.1879,0.0002
savings,,augerat_A_n60_k9,59,time_limit,0,15785.5624,16393.4516,16393.4516,607.8891,607.8891,3.8509,3.8509,0.0004
savings,,ex1_1v_feasible,2,optimal,1,109.1421,109.1421,109.1421,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,ex3_3v_all_feasible,3,optimal,1,172.0000,172.0000,172.0000,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,ex5_3v_one_used_feasible,3,optimal,1,140.7990,140.7990,140.7990,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n001_m03_s01,1,optimal,1,171.5037,171.5037,171.5037,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n001_m03_s02,1,optimal,1,181.5837,181.5837,181.5837,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n001_m03_s03,1,optimal,1,130.4387,130.4387,130.4387,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n001_m03_s04,1,optimal,1,122.3868,122.3868,122.3868,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n001_m03_s05,1,optimal,1,106.3719,106.3719,106.3719,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n002_m03_s01,2,optimal,1,496.8566,496.8566,496.8566,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n002_m03_s02,2,optimal,1,159.7048,159.7048,159.7048,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n002_m03_s03,2,optimal,1,197.9784,197.9784,197.9784,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n002_m03_s04,2,optimal,1,192.2748,192.6628,192.6628,0.3880,0.3880,0.2018,0.2018,0.0000
savings,,hfvrp_n002_m03_s05,2,optimal,1,343.5810,460.8280,460.8280,117.2470,117.2470,34.1250,34.1250,0.0000
savings,,hfvrp_n005_m03_s01,5,optimal,1,423.0509,423.0509,423.0509,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n005_m03_s02,5,optimal,1,446.7364,496.5880,496.5880,49.8516,49.8516,11.1591,11.1591,0.0000
savings,,hfvrp_n005_m03_s03,5,optimal,1,444.7348,461.8449,461.8449,17.1101,17.1101,3.8473,3.8473,0.0000
savings,,hfvrp_n005_m03_s04,5,optimal,1,422.3155,467.4555,467.4555,45.1400,45.1400,10.6887,10.6887,0.0000
savings,,hfvrp_n005_m03_s05,5,optimal,1,473.1201,566.1242,566.1242,93.0041,93.0041,19.6576,19.6576,0.0000
savings,,hfvrp_n010_m03_s01,10,optimal,1,651.2429,740.4865,740.4865,89.2435,89.2435,13.7036,13.7036,0.0000
savings,,hfvrp_n010_m03_s02,10,optimal,1,737.8500,950.1971,950.1971,212.3471,212.3471,28.7792,28.7792,0.0000
savings,,hfvrp_n010_m03_s03,10,optimal,1,883.8414,885.6306,885.6306,1.7892,1.7892,0.2024,0.2024,0.0000
savings,,hfvrp_n010_m03_s04,10,optimal,1,764.7385,944.9080,944.9080,180.1695,180.1695,23.5596,23.5596,0.0001
savings,,hfvrp_n010_m03_s05,10,optimal,1,801.8825,809.5531,809.5531,7.6706,7.6706,0.9566,0.9566,0.0000
savings,,hfvrp_n015_m03_s01,15,optimal,1,1154.9035,1883.1610,1883.1610,728.2575,728.2575,63.0579,63.0579,0.0000
savings,,hfvrp_n015_m03_s02,15,optimal,1,1132.1444,1782.2147,1782.2147,650.0703,650.0703,57.4194,57.4194,0.0001
savings,,hfvrp_n015_m03_s03,15,optimal,1,794.0443,982.3132,982.3132,188.2689,188.2689,23.7101,23.7101,0.0001
savings,,hfvrp_n015_m03_s04,15,time_limit,0,1648.5527,3179.5331,3179.5331,1530.9804,1530.9804,92.8681,92.8681,0.0000
savings,,hfvrp_n015_m03_s05,15,optimal,1,1009.9363,1163.5829,1163.5829,153.6466,153.6466,15.2135,15.2135,0.0000
savings,,hfvrp_n020_m04_s01,20,time_limit,0,1140.5089,1725.4380,1725.4380,584.9292,584.9292,51.2867,51.2867,0.0002
savings,,hfvrp_n020_m04_s02,20,time_limit,0,1205.1339,1561.2123,1561.2123,356.0784,356.0784,29.5468,29.5468,0.0001
savings,,hfvrp_n020_m04_s03,20,time_limit,0,1484.9034,2346.2029,2346.2029,861.2996,861.2996,58.0037,58.0037,0.0001
savings,,hfvrp_n020_m04_s04,20,time_limit,0,1453.2792,2397.8711,2397.8711,944.5919,944.5919,64.9973,64.9973,0.0001
savings,,hfvrp_n020_m04_s05,20,mem_limit,0,1388.3585,2369.3360,2369.3360,980.9775,980.9775,70.6574,70.6574,0.0002
savings,,hfvrp_n030_m06_s01,30,time_limit,0,2440.9890,3158.1979,3158.1979,717.2089,717.2089,29.3819,29.3819,0.0002
savings,,hfvrp_n030_m06_s02,30,time_limit,0,2175.1790,3157.3490,3157.3490,982.1701,982.1701,45.1535,45.1535,0.0003
savings,,hfvrp_n030_m06_s03,30,mem_limit,0,2076.0914,2663.3705,2663.3705,587.2791,587.2791,28.2877,28.2877,0.0004
savings,,hfvrp_n030_m06_s04,30,time_limit,0,1974.0718,2571.8599,2571.8599,597.7881,597.7881,30.2820,30.2820,0.0001
savings,,hfvrp_n030_m06_s05,30,mem_limit,0,2167.6660,2932.2985,2932.2985,764.6325,764.6325,35.2745,35.2745,0.0002
savings,,hfvrp_n050_m10_s01,50,time_limit,0,4796.5868,7218.7131,7218.7131,2422.1263,2422.1263,50.4969,50.4969,0.0023
savings,,hfvrp_n050_m10_s02,50,time_limit,0,6580.1884,9790.6500,9790.6500,3210.4616,3210.4616,48.7898,48.7898,0.0031
savings,,hfvrp_n050_m10_s03,50,time_limit,0,5185.2913,9422.3788,9422.3788,4237.0875,4237.0875,81.7136,81.7136,0.0011
savings,,hfvrp_n050_m10_s04,50,time_limit,0,4670.6128,7846.8387,7846.8387,3176.2258,3176.2258,68.0045,68.0045,0.0020
savings,,hfvrp_n050_m10_s05,50,time_limit,0,4641.5799,7156.6253,7156.6253,2515.0455,2515.0455,54.1851,54.1851,0.0007
savings,,hfvrp_n075_m15_s01,75,time_limit,0,8589.0027,8036.9312,8036.9312,-552.0715,-552.0715,-6.4277,-6.4277,0.0011
savings,,hfvrp_n075_m15_s03,75,time_limit,0,10641.8372,12369.5543,12369.5543,1727.7171,1727.7171,16.2351,16.2351,0.0014
savings,,hfvrp_n075_m15_s05,75,time_limit,0,10724.8431,9672.7415,9672.7415,-1052.1016,-1052.1016,-9.8099,-9.8099,0.0006
savings,,hfvrp_n100_m20_s01,100,time_limit,0,21859.2079,15211.4141,15211.4141,-6647.7937,-6647.7937,-30.4119,-30.4119,0.0136
savings,,hfvrp_n100_m20_s02,100,time_limit,0,29409.0115,16570.2236,16570.2236,-12838.7879,-12838.7879,-43.6560,-43.6560,0.0038
savings,,hfvrp_n100_m20_s05,100,time_limit,0,17480.8676,16241.3001,16241.3001,-1239.5676,-1239.5676,-7.0910,-7.0910,0.0062
savings,,hfvrp_n150_m30_s01,150,time_limit,0,68464.2140,31829.5497,31829.5497,-36634.6643,-36634.6643,-53.5092,-53.5092,0.0212
savings,,pyvrp_X120_FSMF,119,time_limit,0,3926412.6661,3230183.7225,3230183.7225,-696228.9435,-696228.9435,-17.7319,-17.7319,0.0010
tabu,,augerat_A_n32_k5,31,mem_limit,0,7283.8028,9124.5654,9124.5654,1840.7626,1840.7626,25.2720,25.2720,0.0762
tabu,,augerat_A_n37_k5,36,time_limit,0,6398.7351,8509.5392,8509.5392,2110.8041,2110.8041,32.9878,32.9878,0.1331
tabu,,augerat_A_n45_k6,44,time_limit,0,10877.9549,11767.5919,11767.5919,889.6370,889.6370,8.1783,8.1783,0.2060
tabu,,augerat_A_n54_k7,53,time_limit,0,14362.7453,13656.1038,13656.1038,-706.6415,-706.6415,-4.9200,-4.9200,0.3447
tabu,,augerat_A_n60_k9,59,time_limit,0,15785.5624,16310.5747,16310.5747,525.0123,525.0123,3.3259,3.3259,0.4595
tabu,,ex1_1v_feasible,2,optimal,1,109.1421,109.1421,109.1421,0.0000,0.0000,0.0000,0.0000,0.0000
tabu,,ex3_3v_all_feasible,3,optimal,1,172.0000,172.0000,172.0000,0.0000,0.0000,0.0000,0.0000,0.0001
tabu,,ex5_3v_one_used_feasible,3,optimal,1,140.7990,140.7990,140.7990,0.0000,0.0000,0.0000,0.0000,0.0001
tabu,,hfvrp_n001_m03_s01,1,optimal,1,171.5037,171.5037,171.5037,0.0000,0.0000,0.0000,0.0000,0.0002
tabu,,hfvrp_n001_m03_s02,1,optimal,1,181.5837,181.5837,181.5837,0.0000,0.0000,0.0000,0.0000,0.0002
tabu,,hfvrp_n001_m03_s03,1,optimal,1,130.4387,130.4387,130.4387,0.0000,0.0000,0.0000,0.0000,0.0002
tabu,,hfvrp_n001_m03_s04,1,optimal,1,122.3868,122.3868,122.3868,0.0000,0.0000,0.0000,0.0000,0.0002
tabu,,hfvrp_n001_m03_s05,1,optimal,1,106.3719,106.3719,106.3719,0.0000,0.0000,0.0000,0.0000,0.0003
tabu,,hfvrp_n002_m03_s01,2,optimal,1,496.8566,496.8566,496.8566,0.0000,0.0000,0.0000,0.0000,0.0007
tabu,,hfvrp_n002_m03_s02,2,optimal,1,159.7048,159.7048,159.7048,0.0000,0.0000,0.0000,0.0000,0.0004
tabu,,hfvrp_n002_m03_s03,2,optimal,1,197.9784,197.9784,197.9784,0.0000,0.0000,0.0000,0.0000,0.0005
tabu,,hfvrp_n002_m03_s04,2,optimal,1,192.2748,192.2748,192.2748,0.0000,0.0000,0.0000,0.0000,0.0006
tabu,,hfvrp_n002_m03_s05,2,optimal,1,343.5810,343.5810,343.5810,0.0000,0.0000,0.0000,0.0000,0.0004
tabu,,hfvrp_n005_m03_s01,5,optimal,1,423.0509,423.0509,423.0509,0.0000,0.0000,0.0000,0.0000,0.0001
tabu,,hfvrp_n005_m03_s02,5,optimal,1,446.7364,480.4192,480.4192,33.6829,33.6829,7.5398,7.5398,0.0001
tabu,,hfvrp_n005_m03_s03,5,optimal,1,444.7348,444.7348,444.7348,0.0000,0.0000,0.0000,0.0000,0.0021
tabu,,hfvrp_n005_m03_s04,5,optimal,1,422.3155,422.3155,422.3155,0.0000,0.0000,0.0000,0.0000,0.0017
tabu,,hfvrp_n005_m03_s05,5,optimal,1,473.1201,473.1201,473.1201,0.0000,0.0000,0.0000,0.0000,0.0002
tabu,,hfvrp_n010_m03_s01,10,optimal,1,651.2429,651.2429,651.2429,0.0000,0.0000,0.0000,0.0000,0.0043
tabu,,hfvrp_n010_m03_s02,10,optimal,1,737.8500,739.3740,739.3740,1.5240,1.5240,0.2065,0.2065,0.0046
tabu,,hfvrp_n010_m03_s03,10,optimal,1,883.8414,885.6306,885.6306,1.7892,1.7892,0.2024,0.2024,0.0004
tabu,,hfvrp_n010_m03_s04,10,optimal,1,764.7385,764.7385,764.7385,0.0000,0.0000,0.0000,0.0000,0.0008
tabu,,hfvrp_n010_m03_s05,10,optimal,1,801.8825,809.5531,809.5531,7.6706,7.6706,0.9566,0.9566,0.0048
tabu,,hfvrp_n015_m03_s01,15,optimal,1,1154.9035,1176.1912,1176.1912,21.2877,21.2877,1.8432,1.8432,0.0224
tabu,,hfvrp_n015_m03_s02,15,optimal,1,1132.1444,1207.4949,1207.4949,75.3505,75.3505,6.6556,6.6556,0.0218
tabu,,hfvrp_n015_m03_s03,15,optimal,1,794.0443,794.0443,794.0443,0.0000,0.0000,0.0000,0.0000,0.0126
tabu,,hfvrp_n015_m03_s04,15,time_limit,0,1648.5527,1648.5527,1648.5527,0.0000,0.0000,0.0000,0.0000,0.0146
tabu,,hfvrp_n015_m03_s05,15,optimal,1,1009.9363,1023.5824,1023.5824,13.6461,13.6461,1.3512,1.3512,0.0063
tabu,,hfvrp_n020_m04_s01,20,time_limit,0,1140.5089,1196.1076,1196.1076,55.5987,55.5987,4.8749,4.8749,0.0351
tabu,,hfvrp_n020_m04_s02,20,time_limit,0,1205.1339,1266.1322,1266.1322,60.9983,60.9983,5.0615,5.0615,0.0297
tabu,,hfvrp_n020_m04_s03,20,time_limit,0,1484.9034,1501.7157,1501.7157,16.8123,16.8123,1.1322,1.1322,0.0264
tabu,,hfvrp_n020_m04_s04,20,time_limit,0,1453.2792,1528.9774,1528.9774,75.6982,75.6982,5.2088,5.2088,0.0292
tabu,,hfvrp_n020_m04_s05,20,mem_limit,0,1388.3585,1519.9918,1519.9918,131.6332,131.6332,9.4812,9.4812,0.0306
tabu,,hfvrp_n030_m06_s01,30,time_limit,0,2440.9890,2433.4950,2433.4950,-7.4940,-7.4940,-0.3070,-0.3070,0.0820
tabu,,hfvrp_n030_m06_s02,30,time_limit,0,2175.1790,2199.0235,2199.0235,23.8445,23.8445,1.0962,1.0962,0.0942
tabu,,hfvrp_n030_m06_s03,30,mem_limit,0,2076.0914,2117.4513,2117.4513,41.3599,41.3599,1.9922,1.9922,0.0747
tabu,,hfvrp_n030_m06_s04,30,time_limit,0,1974.0718,2055.6144,2055.6144,81.5426,81.5426,4.1307,4.1307,0.1241
tabu,,hfvrp_n030_m06_s05,30,mem_limit,0,2167.6660,2038.6691,2038.6691,-128.9969,-128.9969,-5.9510,-5.9510,0.0671
tabu,,hfvrp_n050_m10_s01,50,time_limit,0,4796.5868,4004.5411,4004.5411,-792.0457,-792.0457,-16.5127,-16.5127,0.3326
tabu,,hfvrp_n050_m10_s02,50,time_limit,0,6580.1884,5420.0190,5420.0190,-1160.1693,-1160.1693,-17.6312,-17.6312,0.2653
tabu,,hfvrp_n050_m10_s03,50,time_limit,0,5185.2913,4221.4724,4221.4724,-963.8190,-963.8190,-18.5876,-18.5876,0.4653
tabu,,hfvrp_n050_m10_s04,50,time_limit,0,4670.6128,4576.9872,4576.9872,-93.6256,-93.6256,-2.0046,-2.0046,0.3266
tabu,,hfvrp_n050_m10_s05,50,time_limit,0,4641.5799,4310.6571,4310.6571,-330.9228,-330.9228,-7.1295,-7.1295,0.4019
tabu,,hfvrp_n075_m15_s01,75,time_limit,0,8589.0027,5671.7921,5671.7921,-2917.2106,-2917.2106,-33.9645,-33.9645,1.4657
tabu,,hfvrp_n075_m15_s03,75,time_limit,0,10641.8372,8862.7417,8862.7417,-1779.0955,-1779.0955,-16.7179,-16.7179,0.9135
tabu,,hfvrp_n075_m15_s05,75,time_limit,0,10724.8431,6735.2534,6735.2534,-3989.5897,-3989.5897,-37.1995,-37.1995,1.8318
tabu,,hfvrp_n100_m20_s01,100,time_limit,0,21859.2079,12547.8743,12547.8743,-9311.3335,-9311.3335,-42.5968,-42.5968,2.3316
tabu,,hfvrp_n100_m20_s02,100,time_limit,0,29409.0115,10829.7945,10829.7945,-18579.2171,-18579.2171,-63.1753,-63.1753,2.4235
tabu,,hfvrp_n100_m20_s05,100,time_limit,0,17480.8676,10362.8040,10362.8040,-7118.0637,-7118.0637,-40.7192,-40.7192,2.7949
tabu,,hfvrp_n150_m30_s01,150,time_limit,0,68464.2140,17566.7744,17566.7744,-50897.4396,-50897.4396,-74.3417,-74.3417,21.6687
tabu,,pyvrp_X120_FSMF,119,time_limit,0,3926412.6661,3230183.7225,3230183.7225,-696228.9435,-696228.9435,-17.7319,-17.7319,1.7880
