method,instance,N,M,beta,seed,cost_operational,cost_priority,cost_total,lower_bound,root_lp_bound,gap,optimal,feasible,status,num_nodes,num_iterations,num_solutions,runtime_sec,variant
ga,hfvrp_n001_m03_s03,1,3,1.000000,1788028255708309048,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.001255,SMALL
ga,ex4_3v_infeasible,4,3,1.000000,1234,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.442161,MEDIUM
ga,ex2_1v_infeasible,2,1,1.000000,1788028070309739792,70.000000,0.000000,70.000000,0.000000,,,0,0,,,,,0.909724,BIG
ga,ex3_3v_all_feasible,3,3,1.000000,9999,162.000000,20.000000,182.000000,0.000000,,,0,1,,,,,0.398142,MEDIUM
ga,hfvrp_n001_m03_s03,1,3,1.000000,1788028251418158034,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.242623,MEDIUM
ga,hfvrp_n001_m03_s04,1,3,1.000000,1788027774908553439,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.014163,DEFAULT
ga,hfvrp_n001_m03_s04,1,3,1.000000,1788027796405943487,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.003498,SMALL
ga,hfvrp_n001_m03_s02,1,3,1.000000,10,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.733665,BIG
ga,hfvrp_n001_m03_s02,1,3,1.000000,50,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.012424,DEFAULT
ga,hfvrp_n001_m03_s02,1,3,1.000000,50,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.002426,SMALL
ga,hfvrp_n001_m03_s04,1,3,1.000000,1788027792119118015,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.243603,MEDIUM
ga,hfvrp_n001_m03_s02,1,3,1.000000,50,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.239582,MEDIUM
ga,hfvrp_n001_m03_s03,1,3,1.000000,1788027800693141500,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.721317,BIG
ga,hfvrp_n001_m03_s03,1,3,1.000000,1,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.016085,DEFAULT
ga,hfvrp_n001_m03_s03,1,3,1.000000,1,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.001328,SMALL
ga,ex5_3v_one_used_feasible,3,3,1.000000,9999,115.798990,50.000000,165.798990,0.000000,,,0,1,,,,,1.153104,BIG
ga,ex5_3v_one_used_feasible,3,3,1.000000,19345,115.798990,50.000000,165.798990,0.000000,,,0,1,,,,,0.020119,DEFAULT
ga,ex5_3v_one_used_feasible,3,3,1.000000,19345,115.798990,50.000000,165.798990,0.000000,,,0,1,,,,,0.003853,SMALL
ga,hfvrp_n001_m03_s04,1,3,1.000000,1788027758011502192,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.724423,BIG
ga,hfvrp_n001_m03_s03,1,3,1.000000,1,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.245477,MEDIUM
ga,hfvrp_n001_m03_s04,1,3,1.000000,1,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.013984,DEFAULT
ga,hfvrp_n001_m03_s04,1,3,1.000000,1,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.001328,SMALL
ga,ex3_3v_all_feasible,3,3,1.000000,9999,162.000000,20.000000,182.000000,0.000000,,,0,1,,,,,1.181949,BIG
ga,hfvrp_n001_m03_s02,1,3,1.000000,50,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.726969,BIG
ga,ex3_3v_all_feasible,3,3,1.000000,19345,162.000000,20.000000,182.000000,0.000000,,,0,1,,,,,0.019779,DEFAULT
ga,hfvrp_n001_m03_s02,1,3,1.000000,75,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.013562,DEFAULT
ga,ex3_3v_all_feasible,3,3,1.000000,19345,162.000000,20.000000,182.000000,0.000000,,,0,1,,,,,0.003502,SMALL
ga,ex5_3v_one_used_feasible,3,3,1.000000,19345,115.798990,50.000000,165.798990,0.000000,,,0,1,,,,,0.390113,MEDIUM
ga,hfvrp_n001_m03_s02,1,3,1.000000,75,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.002784,SMALL
ga,ex4_3v_infeasible,4,3,1.000000,1234,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,1.330022,BIG
ga,hfvrp_n001_m03_s04,1,3,1.000000,1,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.246110,MEDIUM
ga,ex4_3v_infeasible,4,3,1.000000,9999,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.025286,DEFAULT
ga,ex4_3v_infeasible,4,3,1.000000,9999,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.004590,SMALL
ga,hfvrp_n001_m03_s02,1,3,1.000000,75,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.244660,MEDIUM
ga,ex3_3v_all_feasible,3,3,1.000000,19345,162.000000,20.000000,182.000000,0.000000,,,0,1,,,,,0.395690,MEDIUM
ga,hfvrp_n001_m03_s03,1,3,1.000000,1,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.732046,BIG
ga,ex4_3v_infeasible,4,3,1.000000,9999,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,0.433211,MEDIUM
ga,hfvrp_n001_m03_s03,1,3,1.000000,10,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.012399,DEFAULT
ga,hfvrp_n001_m03_s03,1,3,1.000000,10,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.001359,SMALL
ga,hfvrp_n001_m03_s04,1,3,1.000000,1,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.729019,BIG
ga,hfvrp_n001_m03_s03,1,3,1.000000,10,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.252708,MEDIUM
ga,hfvrp_n001_m03_s04,1,3,1.000000,10,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.016671,DEFAULT
ga,hfvrp_n001_m03_s04,1,3,1.000000,10,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.001292,SMALL
ga,hfvrp_n001_m03_s02,1,3,1.000000,75,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.724009,BIG
ga,hfvrp_n001_m03_s02,1,3,1.000000,100,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.017314,DEFAULT
ga,hfvrp_n001_m03_s02,1,3,1.000000,100,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.003079,SMALL
ga,hfvrp_n001_m03_s04,1,3,1.000000,10,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.245337,MEDIUM
ga,ex5_3v_one_used_feasible,3,3,1.000000,19345,115.798990,50.000000,165.798990,0.000000,,,0,1,,,,,1.147962,BIG
ga,ex5_3v_one_used_feasible,3,3,1.000000,1788027558275184556,115.798990,50.000000,165.798990,0.000000,,,0,1,,,,,0.022650,DEFAULT
ga,ex5_3v_one_used_feasible,3,3,1.000000,1788027528241493792,115.798990,50.000000,165.798990,0.000000,,,0,1,,,,,0.003499,SMALL
ga,hfvrp_n001_m03_s02,1,3,1.000000,100,156.310634,50.546098,206.856732,0.000000,,,0,1,,,,,0.247341,MEDIUM
