method,instance,N,M,beta,seed,cost_operational,cost_priority,cost_total,lower_bound,root_lp_bound,gap,optimal,feasible,status,num_nodes,num_iterations,num_solutions,runtime_sec,variant
ga,hfvrp_n001_m03_s03,1,3,0.100000,100,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.715816,BIG
ga,hfvrp_n002_m03_s01,2,3,0.100000,1788147535729293512,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.973484,BIG
ga,hfvrp_n001_m03_s03,1,3,0.100000,200,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.013819,DEFAULT
ga,hfvrp_n001_m03_s03,1,3,0.100000,200,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.002616,SMALL
ga,hfvrp_n002_m03_s01,2,3,0.100000,1,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.019848,DEFAULT
ga,hfvrp_n002_m03_s01,2,3,0.100000,1,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.002582,SMALL
ga,hfvrp_n001_m03_s04,1,3,0.100000,100,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.727190,BIG
ga,hfvrp_n001_m03_s04,1,3,0.100000,200,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.012062,DEFAULT
ga,hfvrp_n001_m03_s04,1,3,0.100000,200,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.003354,SMALL
ga,hfvrp_n001_m03_s05,1,3,0.100000,1,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.732568,BIG
ga,hfvrp_n001_m03_s05,1,3,0.100000,10,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.012308,DEFAULT
ga,hfvrp_n001_m03_s05,1,3,0.100000,10,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.001297,SMALL
ga,hfvrp_n001_m03_s03,1,3,0.100000,200,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.245952,MEDIUM
ga,hfvrp_n002_m03_s01,2,3,0.100000,1,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.319762,MEDIUM
ga,hfvrp_n001_m03_s04,1,3,0.100000,200,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.240452,MEDIUM
ga,hfvrp_n001_m03_s05,1,3,0.100000,10,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.238096,MEDIUM
ga,hfvrp_n001_m03_s02,1,3,0.100000,1234,156.310634,50.546098,161.365244,0.000000,,,0,1,,,,,0.733421,BIG
ga,hfvrp_n001_m03_s02,1,3,0.100000,9999,156.310634,50.546098,161.365244,0.000000,,,0,1,,,,,0.012457,DEFAULT
ga,hfvrp_n001_m03_s02,1,3,0.100000,9999,156.310634,50.546098,161.365244,0.000000,,,0,1,,,,,0.004211,SMALL
ga,hfvrp_n001_m03_s02,1,3,0.100000,9999,156.310634,50.546098,161.365244,0.000000,,,0,1,,,,,0.239164,MEDIUM
ga,ex4_3v_infeasible,4,3,0.100000,1788147398854279471,141.798990,0.000000,141.798990,0.000000,,,0,0,,,,,1.313585,BIG
ga,hfvrp_n002_m03_s02,2,3,0.100000,1788141537580895382,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.016286,DEFAULT
ga,hfvrp_n002_m03_s02,2,3,0.100000,1788141541899906416,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.005444,SMALL
ga,hfvrp_n001_m03_s03,1,3,0.100000,200,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.723578,BIG
ga,hfvrp_n001_m03_s03,1,3,0.100000,999,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.014684,DEFAULT
ga,hfvrp_n001_m03_s03,1,3,0.100000,999,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.001227,SMALL
ga,hfvrp_n001_m03_s04,1,3,0.100000,200,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.731386,BIG
ga,hfvrp_n001_m03_s04,1,3,0.100000,999,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.016809,DEFAULT
ga,hfvrp_n001_m03_s04,1,3,0.100000,999,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.001331,SMALL
ga,hfvrp_n001_m03_s05,1,3,0.100000,10,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.736622,BIG
ga,hfvrp_n001_m03_s05,1,3,0.100000,50,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.015166,DEFAULT
ga,hfvrp_n001_m03_s05,1,3,0.100000,50,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.001231,SMALL
ga,hfvrp_n001_m03_s03,1,3,0.100000,999,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.243189,MEDIUM
ga,hfvrp_n002_m03_s02,2,3,0.100000,1788141546205950590,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.317993,MEDIUM
ga,hfvrp_n002_m03_s01,2,3,0.100000,1,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.968573,BIG
ga,hfvrp_n002_m03_s01,2,3,0.100000,10,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.016597,DEFAULT
ga,hfvrp_n002_m03_s01,2,3,0.100000,10,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.001615,SMALL
ga,hfvrp_n001_m03_s04,1,3,0.100000,999,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.242843,MEDIUM
ga,hfvrp_n001_m03_s05,1,3,0.100000,50,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.239066,MEDIUM
ga,hfvrp_n001_m03_s02,1,3,0.100000,9999,156.310634,50.546098,161.365244,0.000000,,,0,1,,,,,0.736063,BIG
ga,hfvrp_n001_m03_s02,1,3,0.100000,19345,156.310634,50.546098,161.365244,0.000000,,,0,1,,,,,0.015860,DEFAULT
ga,hfvrp_n001_m03_s02,1,3,0.100000,19345,156.310634,50.546098,161.365244,0.000000,,,0,1,,,,,0.002528,SMALL
ga,hfvrp_n002_m03_s01,2,3,0.100000,10,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.316603,MEDIUM
ga,hfvrp_n001_m03_s02,1,3,0.100000,19345,156.310634,50.546098,161.365244,0.000000,,,0,1,,,,,0.238897,MEDIUM
ga,hfvrp_n001_m03_s03,1,3,0.100000,999,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.719847,BIG
ga,hfvrp_n001_m03_s03,1,3,0.100000,1234,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.015646,DEFAULT
ga,hfvrp_n001_m03_s03,1,3,0.100000,1234,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.002720,SMALL
ga,hfvrp_n001_m03_s04,1,3,0.100000,999,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.721259,BIG
ga,hfvrp_n001_m03_s04,1,3,0.100000,1234,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.013992,DEFAULT
ga,hfvrp_n001_m03_s04,1,3,0.100000,1234,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.004239,SMALL
ga,hfvrp_n001_m03_s05,1,3,0.100000,50,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.721466,BIG
ga,hfvrp_n002_m03_s02,2,3,0.100000,1788141507873009976,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.954728,BIG
ga,hfvrp_n001_m03_s05,1,3,0.100000,75,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.016080,DEFAULT
ga,hfvrp_n001_m03_s05,1,3,0.100000,75,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.001337,SMALL
ga,hfvrp_n002_m03_s02,2,3,0.100000,1,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.018541,DEFAULT
ga,hfvrp_n002_m03_s02,2,3,0.100000,1,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.004282,SMALL
ga,hfvrp_n001_m03_s03,1,3,0.100000,1234,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.252078,MEDIUM
ga,hfvrp_n001_m03_s04,1,3,0.100000,1234,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.244129,MEDIUM
ga,hfvrp_n001_m03_s05,1,3,0.100000,75,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.242067,MEDIUM
ga,hfvrp_n001_m03_s02,1,3,0.100000,19345,156.310634,50.546098,161.365244,0.000000,,,0,1,,,,,0.726153,BIG
ga,hfvrp_n001_m03_s02,1,3,0.100000,1788142290793049804,156.310634,50.546098,161.365244,0.000000,,,0,1,,,,,0.014891,DEFAULT
ga,hfvrp_n001_m03_s02,1,3,0.100000,1788142295106639476,156.310634,50.546098,161.365244,0.000000,,,0,1,,,,,0.001332,SMALL
ga,hfvrp_n002_m03_s02,2,3,0.100000,1,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.314107,MEDIUM
ga,hfvrp_n002_m03_s01,2,3,0.100000,10,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.972680,BIG
ga,hfvrp_n002_m03_s01,2,3,0.100000,50,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.019915,DEFAULT
ga,hfvrp_n002_m03_s01,2,3,0.100000,50,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.003715,SMALL
ga,hfvrp_n001_m03_s02,1,3,0.100000,1788142299411142402,156.310634,50.546098,161.365244,0.000000,,,0,1,,,,,0.245713,MEDIUM
ga,hfvrp_n001_m03_s03,1,3,0.100000,1234,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.724275,BIG
ga,hfvrp_n002_m03_s01,2,3,0.100000,50,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.316935,MEDIUM
ga,hfvrp_n001_m03_s03,1,3,0.100000,9999,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.012417,DEFAULT
ga,hfvrp_n001_m03_s03,1,3,0.100000,9999,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.001343,SMALL
ga,hfvrp_n001_m03_s04,1,3,0.100000,1234,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.724164,BIG
ga,hfvrp_n001_m03_s04,1,3,0.100000,9999,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.013374,DEFAULT
ga,hfvrp_n001_m03_s04,1,3,0.100000,9999,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.001333,SMALL
ga,hfvrp_n001_m03_s05,1,3,0.100000,75,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.743817,BIG
ga,hfvrp_n001_m03_s05,1,3,0.100000,100,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.017376,DEFAULT
ga,hfvrp_n001_m03_s05,1,3,0.100000,100,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.001233,SMALL
ga,hfvrp_n001_m03_s03,1,3,0.100000,9999,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.250465,MEDIUM
ga,hfvrp_n001_m03_s04,1,3,0.100000,9999,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.241768,MEDIUM
ga,hfvrp_n001_m03_s02,1,3,0.100000,1788142338319742460,156.310634,50.546098,161.365244,0.000000,,,0,1,,,,,0.730301,BIG
ga,hfvrp_n001_m03_s05,1,3,0.100000,100,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.240300,MEDIUM
ga,hfvrp_n002_m03_s02,2,3,0.100000,1,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.942230,BIG
ga,hfvrp_n002_m03_s02,2,3,0.100000,10,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.015957,DEFAULT
ga,hfvrp_n002_m03_s02,2,3,0.100000,10,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.001728,SMALL
ga,hfvrp_n002_m03_s03,2,3,0.100000,1788142115762037282,185.309216,25.338303,187.843046,0.000000,,,0,1,,,,,0.017590,DEFAULT
ga,hfvrp_n002_m03_s03,2,3,0.100000,1788142128668273781,185.309216,25.338303,187.843046,0.000000,,,0,1,,,,,0.001624,SMALL
ga,hfvrp_n002_m03_s02,2,3,0.100000,10,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.308331,MEDIUM
ga,hfvrp_n002_m03_s03,2,3,0.100000,1788142132968497859,185.309216,25.338303,187.843046,0.000000,,,0,1,,,,,0.316096,MEDIUM
ga,hfvrp_n002_m03_s01,2,3,0.100000,50,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.968675,BIG
ga,hfvrp_n001_m03_s03,1,3,0.100000,9999,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.718926,BIG
ga,hfvrp_n002_m03_s01,2,3,0.100000,75,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.019623,DEFAULT
ga,hfvrp_n001_m03_s03,1,3,0.100000,19345,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.012415,DEFAULT
ga,hfvrp_n002_m03_s01,2,3,0.100000,75,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.002531,SMALL
ga,hfvrp_n001_m03_s03,1,3,0.100000,19345,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.001328,SMALL
ga,hfvrp_n001_m03_s04,1,3,0.100000,9999,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.729944,BIG
ga,hfvrp_n001_m03_s04,1,3,0.100000,19345,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.016243,DEFAULT
ga,hfvrp_n001_m03_s04,1,3,0.100000,19345,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.001236,SMALL
ga,hfvrp_n001_m03_s05,1,3,0.100000,100,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.729477,BIG
ga,hfvrp_n001_m03_s05,1,3,0.100000,200,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.012482,DEFAULT
ga,hfvrp_n001_m03_s05,1,3,0.100000,200,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.002559,SMALL
ga,hfvrp_n001_m03_s03,1,3,0.100000,19345,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.246457,MEDIUM
ga,hfvrp_n002_m03_s01,2,3,0.100000,75,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.324850,MEDIUM
ga,hfvrp_n001_m03_s04,1,3,0.100000,19345,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.242625,MEDIUM
ga,hfvrp_n001_m03_s05,1,3,0.100000,200,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.238580,MEDIUM
ga,hfvrp_n002_m03_s02,2,3,0.100000,10,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.937816,BIG
ga,hfvrp_n002_m03_s02,2,3,0.100000,50,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.015961,DEFAULT
ga,hfvrp_n002_m03_s02,2,3,0.100000,50,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.001707,SMALL
ga,hfvrp_n002_m03_s03,2,3,0.100000,1788142141878555373,185.309216,25.338303,187.843046,0.000000,,,0,1,,,,,0.965553,BIG
ga,hfvrp_n002_m03_s03,2,3,0.100000,1,185.309216,25.338303,187.843046,0.000000,,,0,1,,,,,0.015598,DEFAULT
ga,hfvrp_n002_m03_s03,2,3,0.100000,1,185.309216,25.338303,187.843046,0.000000,,,0,1,,,,,0.004015,SMALL
ga,hfvrp_n001_m03_s03,1,3,0.100000,19345,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.717947,BIG
ga,hfvrp_n001_m03_s03,1,3,0.100000,1788141812304122482,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.013647,DEFAULT
ga,hfvrp_n001_m03_s03,1,3,0.100000,1788141808029405545,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.003691,SMALL
ga,hfvrp_n002_m03_s02,2,3,0.100000,50,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.311485,MEDIUM
ga,hfvrp_n001_m03_s04,1,3,0.100000,19345,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.723477,BIG
ga,hfvrp_n001_m03_s04,1,3,0.100000,1788141846828008488,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.013668,DEFAULT
ga,hfvrp_n001_m03_s04,1,3,0.100000,1788141842550412748,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.001330,SMALL
ga,hfvrp_n002_m03_s03,2,3,0.100000,1,185.309216,25.338303,187.843046,0.000000,,,0,1,,,,,0.323500,MEDIUM
ga,hfvrp_n001_m03_s05,1,3,0.100000,200,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.735942,BIG
ga,hfvrp_n001_m03_s05,1,3,0.100000,999,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.017078,DEFAULT
ga,hfvrp_n001_m03_s05,1,3,0.100000,999,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.001233,SMALL
ga,hfvrp_n001_m03_s03,1,3,0.100000,1788141820922951259,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.246431,MEDIUM
ga,hfvrp_n002_m03_s01,2,3,0.100000,75,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.964112,BIG
ga,hfvrp_n002_m03_s01,2,3,0.100000,100,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.019867,DEFAULT
ga,hfvrp_n002_m03_s01,2,3,0.100000,100,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.002563,SMALL
ga,hfvrp_n001_m03_s04,1,3,0.100000,1788141855440318390,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.243658,MEDIUM
ga,hfvrp_n001_m03_s05,1,3,0.100000,999,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.241053,MEDIUM
ga,hfvrp_n002_m03_s01,2,3,0.100000,100,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.316276,MEDIUM
ga,hfvrp_n001_m03_s03,1,3,0.100000,1788140648646880090,130.438737,0.000000,130.438737,0.000000,,,0,1,,,,,0.714556,BIG
ga,hfvrp_n002_m03_s04,2,3,0.100000,1788140615055411026,174.940044,35.445494,178.484594,0.000000,,,0,1,,,,,0.018347,DEFAULT
ga,hfvrp_n002_m03_s04,2,3,0.100000,1788140627965207077,174.940044,35.445494,178.484594,0.000000,,,0,1,,,,,0.003396,SMALL
ga,hfvrp_n002_m03_s02,2,3,0.100000,50,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.938661,BIG
ga,hfvrp_n002_m03_s02,2,3,0.100000,75,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.018195,DEFAULT
ga,hfvrp_n002_m03_s02,2,3,0.100000,75,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.001712,SMALL
ga,hfvrp_n001_m03_s04,1,3,0.100000,1788140683161320574,122.386776,0.000000,122.386776,0.000000,,,0,1,,,,,0.724764,BIG
ga,hfvrp_n002_m03_s03,2,3,0.100000,1,185.309216,25.338303,187.843046,0.000000,,,0,1,,,,,0.964254,BIG
ga,hfvrp_n002_m03_s03,2,3,0.100000,10,185.309216,25.338303,187.843046,0.000000,,,0,1,,,,,0.019651,DEFAULT
ga,hfvrp_n002_m03_s03,2,3,0.100000,10,185.309216,25.338303,187.843046,0.000000,,,0,1,,,,,0.002430,SMALL
ga,hfvrp_n002_m03_s05,2,3,0.100000,1788140460582469547,302.671304,316.313399,334.302644,0.000000,,,0,1,,,,,0.016352,DEFAULT
ga,hfvrp_n002_m03_s05,2,3,0.100000,1788140482077342921,302.671304,316.313399,334.302644,0.000000,,,0,1,,,,,0.001696,SMALL
ga,hfvrp_n001_m03_s05,1,3,0.100000,999,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.749783,BIG
ga,hfvrp_n001_m03_s05,1,3,0.100000,1234,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.012412,DEFAULT
ga,hfvrp_n001_m03_s05,1,3,0.100000,1234,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.001329,SMALL
ga,hfvrp_n002_m03_s04,2,3,0.100000,1788140623677647381,174.940044,35.445494,178.484594,0.000000,,,0,1,,,,,0.318535,MEDIUM
ga,hfvrp_n002_m03_s02,2,3,0.100000,75,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.320101,MEDIUM
ga,hfvrp_n002_m03_s05,2,3,0.100000,1788140477787701328,302.671304,316.313399,334.302644,0.000000,,,0,1,,,,,0.308209,MEDIUM
ga,hfvrp_n002_m03_s03,2,3,0.100000,10,185.309216,25.338303,187.843046,0.000000,,,0,1,,,,,0.323730,MEDIUM
ga,hfvrp_n001_m03_s05,1,3,0.100000,1234,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.238153,MEDIUM
ga,hfvrp_n002_m03_s01,2,3,0.100000,100,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.974237,BIG
ga,hfvrp_n002_m03_s01,2,3,0.100000,200,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.020929,DEFAULT
ga,hfvrp_n002_m03_s01,2,3,0.100000,200,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.001653,SMALL
ga,hfvrp_n002_m03_s01,2,3,0.100000,200,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.343251,MEDIUM
ga,hfvrp_n001_m03_s05,1,3,0.100000,1234,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.717244,BIG
ga,hfvrp_n001_m03_s05,1,3,0.100000,9999,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.012449,DEFAULT
ga,hfvrp_n001_m03_s05,1,3,0.100000,9999,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.001369,SMALL
ga,hfvrp_n002_m03_s04,2,3,0.100000,1788140374891914582,174.940044,35.445494,178.484594,0.000000,,,0,1,,,,,0.926133,BIG
ga,hfvrp_n002_m03_s04,2,3,0.100000,1,174.940044,35.445494,178.484594,0.000000,,,0,1,,,,,0.020209,DEFAULT
ga,hfvrp_n002_m03_s04,2,3,0.100000,1,174.940044,35.445494,178.484594,0.000000,,,0,1,,,,,0.003127,SMALL
ga,hfvrp_n002_m03_s02,2,3,0.100000,75,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.928636,BIG
ga,hfvrp_n002_m03_s02,2,3,0.100000,100,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.020011,DEFAULT
ga,hfvrp_n002_m03_s02,2,3,0.100000,100,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.004093,SMALL
ga,hfvrp_n002_m03_s05,2,3,0.100000,1788140383614491561,302.671304,316.313399,334.302644,0.000000,,,0,1,,,,,0.937368,BIG
ga,hfvrp_n002_m03_s05,2,3,0.100000,1,302.671304,316.313399,334.302644,0.000000,,,0,1,,,,,0.015871,DEFAULT
ga,hfvrp_n002_m03_s03,2,3,0.100000,10,185.309216,25.338303,187.843046,0.000000,,,0,1,,,,,0.969569,BIG
ga,hfvrp_n002_m03_s05,2,3,0.100000,1,302.671304,316.313399,334.302644,0.000000,,,0,1,,,,,0.005348,SMALL
ga,hfvrp_n001_m03_s05,1,3,0.100000,9999,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.253905,MEDIUM
ga,hfvrp_n002_m03_s03,2,3,0.100000,50,185.309216,25.338303,187.843046,0.000000,,,0,1,,,,,0.018653,DEFAULT
ga,hfvrp_n002_m03_s03,2,3,0.100000,50,185.309216,25.338303,187.843046,0.000000,,,0,1,,,,,0.003831,SMALL
ga,hfvrp_n002_m03_s04,2,3,0.100000,1,174.940044,35.445494,178.484594,0.000000,,,0,1,,,,,0.321647,MEDIUM
ga,hfvrp_n002_m03_s02,2,3,0.100000,100,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.318399,MEDIUM
ga,hfvrp_n002_m03_s05,2,3,0.100000,1,302.671304,316.313399,334.302644,0.000000,,,0,1,,,,,0.312209,MEDIUM
ga,hfvrp_n002_m03_s03,2,3,0.100000,50,185.309216,25.338303,187.843046,0.000000,,,0,1,,,,,0.319427,MEDIUM
ga,hfvrp_n002_m03_s01,2,3,0.100000,200,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.976886,BIG
ga,hfvrp_n002_m03_s01,2,3,0.100000,999,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.017840,DEFAULT
ga,hfvrp_n002_m03_s01,2,3,0.100000,999,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.004022,SMALL
ga,hfvrp_n001_m03_s05,1,3,0.100000,9999,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.720704,BIG
ga,hfvrp_n001_m03_s05,1,3,0.100000,19345,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.013706,DEFAULT
ga,hfvrp_n001_m03_s05,1,3,0.100000,19345,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.001236,SMALL
ga,hfvrp_n002_m03_s01,2,3,0.100000,999,262.852855,468.007587,309.653613,0.000000,,,0,1,,,,,0.323748,MEDIUM
ga,hfvrp_n001_m03_s05,1,3,0.100000,19345,89.097550,34.548775,92.552427,0.000000,,,0,1,,,,,0.237353,MEDIUM
ga,hfvrp_n002_m03_s04,2,3,0.100000,1,174.940044,35.445494,178.484594,0.000000,,,0,1,,,,,0.929624,BIG
ga,hfvrp_n002_m03_s04,2,3,0.100000,10,174.940044,35.445494,178.484594,0.000000,,,0,1,,,,,0.016283,DEFAULT
ga,hfvrp_n002_m03_s04,2,3,0.100000,10,174.940044,35.445494,178.484594,0.000000,,,0,1,,,,,0.001589,SMALL
ga,hfvrp_n002_m03_s02,2,3,0.100000,100,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.931604,BIG
ga,hfvrp_n002_m03_s02,2,3,0.100000,200,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.018056,DEFAULT
ga,hfvrp_n002_m03_s02,2,3,0.100000,200,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.001611,SMALL
ga,hfvrp_n002_m03_s05,2,3,0.100000,1,302.671304,316.313399,334.302644,0.000000,,,0,1,,,,,0.948322,BIG
ga,hfvrp_n002_m03_s05,2,3,0.100000,10,302.671304,316.313399,334.302644,0.000000,,,0,1,,,,,0.016264,DEFAULT
ga,hfvrp_n002_m03_s05,2,3,0.100000,10,302.671304,316.313399,334.302644,0.000000,,,0,1,,,,,0.003135,SMALL
ga,hfvrp_n002_m03_s03,2,3,0.100000,50,185.309216,25.338303,187.843046,0.000000,,,0,1,,,,,0.962690,BIG
ga,hfvrp_n002_m03_s03,2,3,0.100000,75,185.309216,25.338303,187.843046,0.000000,,,0,1,,,,,0.016113,DEFAULT
ga,hfvrp_n002_m03_s03,2,3,0.100000,75,185.309216,25.338303,187.843046,0.000000,,,0,1,,,,,0.004023,SMALL
ga,hfvrp_n002_m03_s04,2,3,0.100000,10,174.940044,35.445494,178.484594,0.000000,,,0,1,,,,,0.315050,MEDIUM
ga,hfvrp_n002_m03_s02,2,3,0.100000,200,139.033247,41.343143,143.167561,0.000000,,,0,1,,,,,0.311968,MEDIUM
ga,hfvrp_n002_m03_s05,2,3,0.100000,10,302.671304,316.313399,334.302644,0.000000,,,0,1,,,,,0.311576,MEDIUM
ga,hfvrp_n002_m03_s03,2,3,0.100000,75,185.309216,25.338303,187.843046,0.000000,,,0,1,,,,,0.319931,MEDIUM
