method,variant,instance,N,exact_status,exact_optimal,exact_cost,method_cost_mean,method_cost_best,delta_mean,delta_best,gap_mean_pct,gap_best_pct,runtime_mean
ga,SMALL,hfvrp_n002_m03_s01,2,optimal,1,2602.8908,2602.8908,2602.8908,0.0000,0.0000,0.0000,0.0000,0.0029
ga,SMALL,hfvrp_n002_m03_s02,2,optimal,1,345.7490,345.7490,345.7490,0.0000,0.0000,0.0000,0.0000,0.0025
ga,SMALL,hfvrp_n002_m03_s03,2,optimal,1,312.0007,312.0007,312.0007,0.0000,0.0000,0.0000,0.0000,0.0025
ga,SMALL,hfvrp_n002_m03_s04,2,optimal,1,351.7795,352.1675,352.1675,0.3880,0.3880,0.1103,0.1103,0.0024
ga,SMALL,hfvrp_n002_m03_s05,2,optimal,1,1167.7715,1884.2383,1884.2383,716.4668,716.4668,61.3533,61.3533,0.0017
ga,SMALL,hfvrp_n005_m03_s01,5,optimal,1,1077.9531,1077.9531,1077.9531,0.0000,0.0000,0.0000,0.0000,0.0038
ga,SMALL,hfvrp_n005_m03_s02,5,optimal,1,1240.4529,1263.8521,1263.8521,23.3992,23.3992,1.8863,1.8863,0.0042
ga,SMALL,hfvrp_n005_m03_s03,5,optimal,1,444.7348,444.7348,444.7348,0.0000,0.0000,0.0000,0.0000,0.0043
ga,SMALL,hfvrp_n005_m03_s04,5,optimal,1,1636.1745,1636.1745,1636.1745,0.0000,0.0000,0.0000,0.0000,0.0036
ga,SMALL,hfvrp_n005_m03_s05,5,optimal,1,1268.9488,1449.0934,1423.1393,180.1446,154.1905,14.1964,12.1510,0.0044
ga,SMALL,hfvrp_n010_m03_s01,10,optimal,1,1872.4802,1909.3133,1892.8953,36.8331,20.4152,1.9671,1.0903,0.0068
ga,SMALL,hfvrp_n010_m03_s02,10,optimal,1,2619.1182,2706.1034,2649.5467,86.9853,30.4286,3.3212,1.1618,0.0056
ga,SMALL,hfvrp_n010_m03_s03,10,optimal,1,2995.6965,3417.9505,3410.2531,422.2539,414.5566,14.0953,13.8384,0.0064
ga,SMALL,hfvrp_n010_m03_s04,10,optimal,1,2537.2915,3656.2113,3591.3346,1118.9198,1054.0431,44.0990,41.5421,0.0073
ga,SMALL,hfvrp_n010_m03_s05,10,optimal,1,2606.2722,3556.1824,3389.1333,949.9103,782.8611,36.4471,30.0376,0.0069
ga,SMALL,hfvrp_n015_m03_s01,15,optimal,1,5798.1728,11100.3165,10757.9713,5302.1437,4959.7985,91.4451,85.5407,0.0086
ga,SMALL,hfvrp_n015_m03_s02,15,time_limit,0,5455.4133,7707.5040,7694.7958,2252.0907,2239.3825,41.2818,41.0488,0.0069
ga,SMALL,hfvrp_n015_m03_s03,15,time_limit,0,3081.0660,3675.7102,3565.7321,594.6441,484.6661,19.2999,15.7305,0.0088
ga,SMALL,hfvrp_n015_m03_s04,15,time_limit,0,10106.7950,18774.1405,17768.3652,8667.3455,7661.5702,85.7576,75.8061,0.0069
ga,SMALL,hfvrp_n015_m03_s05,15,time_limit,0,3955.2057,4849.3909,4680.6370,894.1852,725.4313,22.6078,18.3412,0.0078
ga,SMALL,hfvrp_n020_m04_s01,20,time_limit,0,4020.4923,6944.6934,6152.8168,2924.2012,2132.3245,72.7324,53.0364,0.0105
ga,SMALL,hfvrp_n020_m04_s02,20,time_limit,0,4701.4130,6835.5136,6115.0325,2134.1006,1413.6194,45.3927,30.0680,0.0095
ga,SMALL,hfvrp_n020_m04_s03,20,time_limit,0,7089.9673,14450.4815,10441.5041,7360.5142,3351.5368,103.8159,47.2715,0.0090
ga,SMALL,hfvrp_n020_m04_s04,20,time_limit,0,6797.6101,11433.5313,10477.3814,4635.9212,3679.7713,68.1993,54.1333,0.0094
ga,SMALL,hfvrp_n020_m04_s05,20,time_limit,0,6225.1299,11599.6272,9971.3293,5374.4973,3746.1994,86.3355,60.1787,0.0095
ga,SMALL,hfvrp_n030_m06_s01,30,time_limit,0,10613.2163,17919.2513,15819.4798,7306.0350,5206.2635,68.8390,49.0545,0.0141
ga,SMALL,hfvrp_n030_m06_s02,30,mem_limit,0,9946.1814,16624.5269,13445.0889,6678.3455,3498.9075,67.1448,35.1784,0.0133
ga,SMALL,hfvrp_n030_m06_s03,30,mem_limit,0,7190.5071,11868.6110,10575.1421,4678.1038,3384.6350,65.0594,47.0709,0.0143
ga,SMALL,hfvrp_n030_m06_s04,30,mem_limit,0,9219.2793,13289.5835,11051.4180,4070.3042,1832.1387,44.1499,19.8729,0.0142
ga,SMALL,hfvrp_n030_m06_s05,30,time_limit,0,7112.6252,13422.9456,11828.2312,6310.3203,4715.6059,88.7200,66.2991,0.0151
ga,SMALL,hfvrp_n050_m10_s01,50,time_limit,0,25010.2916,44458.7860,37706.3640,19448.4944,12696.0724,77.7620,50.7634,0.0269
ga,SMALL,hfvrp_n050_m10_s02,50,time_limit,0,28026.8150,70768.3592,54020.9242,42741.5442,25994.1093,152.5023,92.7473,0.0252
ga,SMALL,hfvrp_n050_m10_s03,50,time_limit,0,25050.9832,61876.8722,52842.3554,36825.8890,27791.3723,147.0038,110.9392,0.0243
ga,SMALL,hfvrp_n050_m10_s04,50,time_limit,0,22191.1243,50693.0391,41718.5899,28501.9148,19527.4655,128.4384,87.9967,0.0261
ga,SMALL,hfvrp_n050_m10_s05,50,time_limit,0,21461.4653,54081.3697,44341.8916,32619.9044,22880.4263,151.9929,106.6117,0.0246
ga,SMALL,hfvrp_n075_m15_s01,75,time_limit,0,39168.3948,49467.7956,35687.5073,10299.4008,-3480.8875,26.2952,-8.8870,0.0424
ga,SMALL,hfvrp_n075_m15_s02,75,time_limit,0,56251.3880,101362.0163,86588.0527,45110.6283,30336.6647,80.1947,53.9305,0.0408
ga,SMALL,hfvrp_n075_m15_s03,75,time_limit,0,72901.2645,94563.7923,75640.9237,21662.5278,2739.6592,29.7149,3.7580,0.0392
ga,SMALL,hfvrp_n075_m15_s04,75,time_limit,0,45888.3904,92886.7134,68815.7705,46998.3231,22927.3801,102.4188,49.9634,0.0423
ga,SMALL,hfvrp_n100_m20_s05,100,time_limit,0,89123.6684,177176.8694,132438.1456,88053.2009,43314.4772,98.7989,48.6004,0.0673
ga,SMALL,pyvrp_X110_HD,109,time_limit,0,2770151.9990,3578276.2495,3368671.8188,808124.2505,598519.8198,29.1726,21.6060,0.0542
ga,SMALL,pyvrp_X120_FSMF,119,time_limit,0,4862063.1873,4707360.6319,4504385.3409,-154702.5554,-357677.8465,-3.1818,-7.3565,0.0555
savings,,augerat_A_n32_k5,31,time_limit,0,14061.0143,17018.9478,17018.9478,2957.9335,2957.9335,21.0364,21.0364,0.0002
savings,,augerat_A_n37_k5,36,time_limit,0,11748.3895,12647.1524,12647.1524,898.7629,898.7629,7.6501,7.6501,0.0002
savings,,augerat_A_n45_k6,44,mem_limit,0,18357.4014,16369.0688,16369.0688,-1988.3326,-1988.3326,-10.8312,-10.8312,0.0002
savings,,augerat_A_n54_k7,53,time_limit,0,26234.6103,26639.3926,26639.3926,404.7823,404.7823,1.5429,1.5429,0.0002
savings,,augerat_A_n60_k9,59,time_limit,0,28511.2899,27841.8752,27841.8752,-669.4147,-669.4147,-2.3479,-2.3479,0.0004
savings,,augerat_A_n80_k10,79,time_limit,0,42641.6479,39608.2373,39608.2373,-3033.4106,-3033.4106,-7.1137,-7.1137,0.0012
savings,,ex1_1v_feasible,2,optimal,1,334.1421,334.1421,334.1421,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,ex3_3v_all_feasible,3,optimal,1,262.0000,262.0000,262.0000,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,ex5_3v_one_used_feasible,3,optimal,1,365.7990,365.7990,365.7990,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n001_m03_s01,1,optimal,1,929.0224,929.0224,929.0224,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n001_m03_s02,1,optimal,1,409.0411,409.0411,409.0411,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n001_m03_s03,1,optimal,1,130.4387,130.4387,130.4387,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n001_m03_s04,1,optimal,1,122.3868,122.3868,122.3868,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n001_m03_s05,1,optimal,1,261.8414,261.8414,261.8414,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n002_m03_s01,2,optimal,1,2602.8908,2602.8908,2602.8908,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n002_m03_s02,2,optimal,1,345.7490,345.7490,345.7490,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n002_m03_s03,2,optimal,1,312.0007,312.0007,312.0007,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n002_m03_s04,2,optimal,1,351.7795,352.1675,352.1675,0.3880,0.3880,0.1103,0.1103,0.0000
savings,,hfvrp_n002_m03_s05,2,optimal,1,1167.7715,1884.2383,1884.2383,716.4668,716.4668,61.3533,61.3533,0.0000
savings,,hfvrp_n005_m03_s01,5,optimal,1,1077.9531,1077.9531,1077.9531,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n005_m03_s02,5,optimal,1,1240.4529,1500.0543,1500.0543,259.6014,259.6014,20.9280,20.9280,0.0000
savings,,hfvrp_n005_m03_s03,5,optimal,1,444.7348,461.8449,461.8449,17.1101,17.1101,3.8473,3.8473,0.0000
savings,,hfvrp_n005_m03_s04,5,optimal,1,1636.1745,1761.1086,1761.1086,124.9341,124.9341,7.6357,7.6357,0.0000
savings,,hfvrp_n005_m03_s05,5,optimal,1,1268.9488,2026.1302,2026.1302,757.1814,757.1814,59.6700,59.6700,0.0000
savings,,hfvrp_n010_m03_s01,10,optimal,1,1872.4802,2232.4016,2232.4016,359.9214,359.9214,19.2216,19.2216,0.0000
savings,,hfvrp_n010_m03_s02,10,optimal,1,2619.1182,4275.8512,4275.8512,1656.7331,1656.7331,63.2554,63.2554,0.0000
savings,,hfvrp_n010_m03_s03,10,optimal,1,2995.6965,3410.2531,3410.2531,414.5566,414.5566,13.8384,13.8384,0.0000
savings,,hfvrp_n010_m03_s04,10,optimal,1,2537.2915,4381.1453,4381.1453,1843.8538,1843.8538,72.6702,72.6702,0.0000
savings,,hfvrp_n010_m03_s05,10,optimal,1,2606.2722,3373.8106,3373.8106,767.5385,767.5385,29.4497,29.4497,0.0000
savings,,hfvrp_n015_m03_s01,15,optimal,1,5798.1728,13014.9016,13014.9016,7216.7288,7216.7288,124.4656,124.4656,0.0000
savings,,hfvrp_n015_m03_s02,15,time_limit,0,5455.4133,10410.8220,10410.8220,4955.4087,4955.4087,90.8347,90.8347,0.0001
savings,,hfvrp_n015_m03_s03,15,time_limit,0,3081.0660,4150.7621,4150.7621,1069.6961,1069.6961,34.7184,34.7184,0.0001
savings,,hfvrp_n015_m03_s04,15,time_limit,0,10106.7950,22090.5126,22090.5126,11983.7176,11983.7176,118.5709,118.5709,0.0001
savings,,hfvrp_n015_m03_s05,15,time_limit,0,3955.2057,5448.3193,5448.3193,1493.1137,1493.1137,37.7506,37.7506,0.0001
savings,,hfvrp_n020_m04_s01,20,time_limit,0,4020.4923,7834.7769,7834.7769,3814.2847,3814.2847,94.8711,94.8711,0.0002
savings,,hfvrp_n020_m04_s02,20,time_limit,0,4701.4130,8370.1664,8370.1664,3668.7534,3668.7534,78.0351,78.0351,0.0001
savings,,hfvrp_n020_m04_s03,20,time_limit,0,7089.9673,16943.9900,16943.9900,9854.0227,9854.0227,138.9854,138.9854,0.0002
savings,,hfvrp_n020_m04_s04,20,time_limit,0,6797.6101,14158.8037,14158.8037,7361.1936,7361.1936,108.2909,108.2909,0.0002
savings,,hfvrp_n020_m04_s05,20,time_limit,0,6225.1299,15222.9927,15222.9927,8997.8628,8997.8628,144.5410,144.5410,0.0001
savings,,hfvrp_n030_m06_s01,30,time_limit,0,10613.2163,17565.6639,17565.6639,6952.4476,6952.4476,65.5075,65.5075,0.0002
savings,,hfvrp_n030_m06_s02,30,mem_limit,0,9946.1814,21331.0378,21331.0378,11384.8564,11384.8564,114.4646,114.4646,0.0003
savings,,hfvrp_n030_m06_s03,30,mem_limit,0,7190.5071,14146.1346,14146.1346,6955.6275,6955.6275,96.7335,96.7335,0.0005
savings,,hfvrp_n030_m06_s04,30,mem_limit,0,9219.2793,10479.0158,10479.0158,1259.7365,1259.7365,13.6642,13.6642,0.0001
savings,,hfvrp_n030_m06_s05,30,time_limit,0,7112.6252,15842.6278,15842.6278,8730.0026,8730.0026,122.7395,122.7395,0.0002
savings,,hfvrp_n050_m10_s01,50,time_limit,0,25010.2916,43938.4853,43938.4853,18928.1937,18928.1937,75.6816,75.6816,0.0020
savings,,hfvrp_n050_m10_s02,50,time_limit,0,28026.8150,71016.0503,71016.0503,42989.2353,42989.2353,153.3861,153.3861,0.0026
savings,,hfvrp_n050_m10_s03,50,time_limit,0,25050.9832,74672.6592,74672.6592,49621.6760,49621.6760,198.0827,198.0827,0.0012
savings,,hfvrp_n050_m10_s04,50,time_limit,0,22191.1243,56756.6154,56756.6154,34565.4910,34565.4910,155.7627,155.7627,0.0022
savings,,hfvrp_n050_m10_s05,50,time_limit,0,21461.4653,51150.5683,51150.5683,29689.1030,29689.1030,138.3368,138.3368,0.0019
savings,,hfvrp_n075_m15_s01,75,time_limit,0,39168.3948,41106.9144,41106.9144,1938.5196,1938.5196,4.9492,4.9492,0.0046
savings,,hfvrp_n075_m15_s02,75,time_limit,0,56251.3880,69230.8765,69230.8765,12979.4885,12979.4885,23.0741,23.0741,0.0013
savings,,hfvrp_n075_m15_s03,75,time_limit,0,72901.2645,87869.8278,87869.8278,14968.5633,14968.5633,20.5327,20.5327,0.0019
savings,,hfvrp_n075_m15_s04,75,time_limit,0,45888.3904,61246.7351,61246.7351,15358.3447,15358.3447,33.4689,33.4689,0.0027
savings,,hfvrp_n100_m20_s05,100,time_limit,0,89123.6684,107357.2971,107357.2971,18233.6287,18233.6287,20.4588,20.4588,0.0144
savings,,pyvrp_X110_HD,109,time_limit,0,2770151.9990,2428707.7302,2428707.7302,-341444.2688,-341444.2688,-12.3258,-12.3258,0.0010
savings,,pyvrp_X120_FSMF,119,time_limit,0,4862063.1873,3628778.1039,3628778.1039,-1233285.0835,-1233285.0835,-25.3655,-25.3655,0.0010
tabu,,augerat_A_n32_k5,31,time_limit,0,14061.0143,15729.8241,15729.8241,1668.8098,1668.8098,11.8683,11.8683,0.0784
tabu,,augerat_A_n37_k5,36,time_limit,0,11748.3895,11349.6901,11349.6901,-398.6994,-398.6994,-3.3937,-3.3937,0.1144
tabu,,augerat_A_n45_k6,44,mem_limit,0,18357.4014,16009.1175,16009.1175,-2348.2839,-2348.2839,-12.7920,-12.7920,0.2070
tabu,,augerat_A_n54_k7,53,time_limit,0,26234.6103,24998.2995,24998.2995,-1236.3108,-1236.3108,-4.7125,-4.7125,0.5007
tabu,,augerat_A_n60_k9,59,time_limit,0,28511.2899,27754.7528,27754.7528,-756.5371,-756.5371,-2.6535,-2.6535,0.4635
tabu,,augerat_A_n80_k10,79,time_limit,0,42641.6479,36081.7585,36081.7585,-6559.8894,-6559.8894,-15.3838,-15.3838,1.1182
tabu,,ex1_1v_feasible,2,optimal,1,334.1421,334.1421,334.1421,0.0000,0.0000,0.0000,0.0000,0.0000
tabu,,ex3_3v_all_feasible,3,optimal,1,262.0000,262.0000,262.0000,0.0000,0.0000,0.0000,0.0000,0.0001
tabu,,ex5_3v_one_used_feasible,3,optimal,1,365.7990,365.7990,365.7990,0.0000,0.0000,0.0000,0.0000,0.0001
tabu,,hfvrp_n001_m03_s01,1,optimal,1,929.0224,929.0224,929.0224,0.0000,0.0000,0.0000,0.0000,0.0002
tabu,,hfvrp_n001_m03_s02,1,optimal,1,409.0411,409.0411,409.0411,0.0000,0.0000,0.0000,0.0000,0.0002
tabu,,hfvrp_n001_m03_s03,1,optimal,1,130.4387,130.4387,130.4387,0.0000,0.0000,0.0000,0.0000,0.0002
tabu,,hfvrp_n001_m03_s04,1,optimal,1,122.3868,122.3868,122.3868,0.0000,0.0000,0.0000,0.0000,0.0002
tabu,,hfvrp_n001_m03_s05,1,optimal,1,261.8414,261.8414,261.8414,0.0000,0.0000,0.0000,0.0000,0.0002
tabu,,hfvrp_n002_m03_s01,2,optimal,1,2602.8908,2602.8908,2602.8908,0.0000,0.0000,0.0000,0.0000,0.0006
tabu,,hfvrp_n002_m03_s02,2,optimal,1,345.7490,345.7490,345.7490,0.0000,0.0000,0.0000,0.0000,0.0004
tabu,,hfvrp_n002_m03_s03,2,optimal,1,312.0007,312.0007,312.0007,0.0000,0.0000,0.0000,0.0000,0.0005
tabu,,hfvrp_n002_m03_s04,2,optimal,1,351.7795,351.7795,351.7795,0.0000,0.0000,0.0000,0.0000,0.0005
tabu,,hfvrp_n002_m03_s05,2,optimal,1,1167.7715,1167.7715,1167.7715,0.0000,0.0000,0.0000,0.0000,0.0005
tabu,,hfvrp_n005_m03_s01,5,optimal,1,1077.9531,1077.9531,1077.9531,0.0000,0.0000,0.0000,0.0000,0.0001
tabu,,hfvrp_n005_m03_s02,5,optimal,1,1240.4529,1240.4529,1240.4529,0.0000,0.0000,0.0000,0.0000,0.0002
tabu,,hfvrp_n005_m03_s03,5,optimal,1,444.7348,444.7348,444.7348,0.0000,0.0000,0.0000,0.0000,0.0018
tabu,,hfvrp_n005_m03_s04,5,optimal,1,1636.1745,1636.1745,1636.1745,0.0000,0.0000,0.0000,0.0000,0.0018
tabu,,hfvrp_n005_m03_s05,5,optimal,1,1268.9488,1278.4711,1278.4711,9.5223,9.5223,0.7504,0.7504,0.0001
tabu,,hfvrp_n010_m03_s01,10,optimal,1,1872.4802,1872.4802,1872.4802,0.0000,0.0000,0.0000,0.0000,0.0047
tabu,,hfvrp_n010_m03_s02,10,optimal,1,2619.1182,2619.1182,2619.1182,0.0000,0.0000,0.0000,0.0000,0.0049
tabu,,hfvrp_n010_m03_s03,10,optimal,1,2995.6965,2995.6965,2995.6965,0.0000,0.0000,0.0000,0.0000,0.0007
tabu,,hfvrp_n010_m03_s04,10,optimal,1,2537.2915,2609.4335,2609.4335,72.1420,72.1420,2.8433,2.8433,0.0005
tabu,,hfvrp_n010_m03_s05,10,optimal,1,2606.2722,2639.9651,2639.9651,33.6930,33.6930,1.2928,1.2928,0.0004
tabu,,hfvrp_n015_m03_s01,15,optimal,1,5798.1728,5798.1728,5798.1728,0.0000,0.0000,0.0000,0.0000,0.0136
tabu,,hfvrp_n015_m03_s02,15,time_limit,0,5455.4133,5480.1296,5480.1296,24.7164,24.7164,0.4531,0.4531,0.0140
tabu,,hfvrp_n015_m03_s03,15,time_limit,0,3081.0660,3085.5924,3085.5924,4.5264,4.5264,0.1469,0.1469,0.0143
tabu,,hfvrp_n015_m03_s04,15,time_limit,0,10106.7950,10120.2608,10120.2608,13.4658,13.4658,0.1332,0.1332,0.0145
tabu,,hfvrp_n015_m03_s05,15,time_limit,0,3955.2057,3955.3297,3955.3297,0.1240,0.1240,0.0031,0.0031,0.0013
tabu,,hfvrp_n020_m04_s01,20,time_limit,0,4020.4923,4086.5552,4086.5552,66.0629,66.0629,1.6432,1.6432,0.0301
tabu,,hfvrp_n020_m04_s02,20,time_limit,0,4701.4130,4742.4002,4742.4002,40.9871,40.9871,0.8718,0.8718,0.0294
tabu,,hfvrp_n020_m04_s03,20,time_limit,0,7089.9673,7089.7801,7089.7801,-0.1872,-0.1872,-0.0026,-0.0026,0.0307
tabu,,hfvrp_n020_m04_s04,20,time_limit,0,6797.6101,6749.6751,6749.6751,-47.9350,-47.9350,-0.7052,-0.7052,0.0498
tabu,,hfvrp_n020_m04_s05,20,time_limit,0,6225.1299,6200.3486,6200.3486,-24.7814,-24.7814,-0.3981,-0.3981,0.0307
tabu,,hfvrp_n030_m06_s01,30,time_limit,0,10613.2163,10677.0343,10677.0343,63.8180,63.8180,0.6013,0.6013,0.0903
tabu,,hfvrp_n030_m06_s02,30,mem_limit,0,9946.1814,8799.5701,8799.5701,-1146.6113,-1146.6113,-11.5282,-11.5282,0.2065
tabu,,hfvrp_n030_m06_s03,30,mem_limit,0,7190.5071,7019.2193,7019.2193,-171.2879,-171.2879,-2.3821,-2.3821,0.0981
tabu,,hfvrp_n030_m06_s04,30,mem_limit,0,9219.2793,8326.8247,8326.8247,-892.4546,-892.4546,-9.6803,-9.6803,0.0814
tabu,,hfvrp_n030_m06_s05,30,time_limit,0,7112.6252,7294.5204,7294.5204,181.8952,181.8952,2.5574,2.5574,0.0982
tabu,,hfvrp_n050_m10_s01,50,time_limit,0,25010.2916,15353.6041,15353.6041,-9656.6875,-9656.6875,-38.6109,-38.6109,0.5760
tabu,,hfvrp_n050_m10_s02,50,time_limit,0,28026.8150,22323.3807,22323.3807,-5703.4343,-5703.4343,-20.3499,-20.3499,0.7523
tabu,,hfvrp_n050_m10_s03,50,time_limit,0,25050.9832,19090.9752,19090.9752,-5960.0080,-5960.0080,-23.7915,-23.7915,0.6383
tabu,,hfvrp_n050_m10_s04,50,time_limit,0,22191.1243,19551.0736,19551.0736,-2640.0507,-2640.0507,-11.8969,-11.8969,0.5840
tabu,,hfvrp_n050_m10_s05,50,time_limit,0,21461.4653,17445.3185,17445.3185,-4016.1468,-4016.1468,-18.7133,-18.7133,0.4616
tabu,,hfvrp_n075_m15_s01,75,time_limit,0,39168.3948,19433.2927,19433.2927,-19735.1021,-19735.1021,-50.3853,-50.3853,1.8160
tabu,,hfvrp_n075_m15_s02,75,time_limit,0,56251.3880,28527.8772,28527.8772,-27723.5108,-27723.5108,-49.2850,-49.2850,2.1065
tabu,,hfvrp_n075_m15_s03,75,time_limit,0,72901.2645,30139.5695,30139.5695,-42761.6950,-42761.6950,-58.6570,-58.6570,2.7307
tabu,,hfvrp_n075_m15_s04,75,time_limit,0,45888.3904,28166.3546,28166.3546,-17722.0358,-17722.0358,-38.6199,-38.6199,3.0198
tabu,,hfvrp_n100_m20_s05,100,time_limit,0,89123.6684,36245.7052,36245.7052,-52877.9633,-52877.9633,-59.3310,-59.3310,3.0414
tabu,,pyvrp_X110_HD,109,time_limit,0,2770151.9990,2032938.2630,2032938.2630,-737213.7360,-737213.7360,-26.6128,-26.6128,3.1362
tabu,,pyvrp_X120_FSMF,119,time_limit,0,4862063.1873,3628778.1039,3628778.1039,-1233285.0835,-1233285.0835,-25.3655,-25.3655,1.8266
