method,variant,instance,N,exact_status,exact_optimal,exact_cost,method_cost_mean,method_cost_best,delta_mean,delta_best,gap_mean_pct,gap_best_pct,runtime_mean
ga,SMALL,ex1_1v_feasible,2,optimal,1,84.1421,84.1421,84.1421,0.0000,0.0000,0.0000,0.0000,0.0024
ga,SMALL,ex3_3v_all_feasible,3,optimal,1,162.0000,162.0000,162.0000,0.0000,0.0000,0.0000,0.0000,0.0037
ga,SMALL,ex5_3v_one_used_feasible,3,optimal,1,107.5980,107.5980,107.5980,0.0000,0.0000,0.0000,0.0000,0.0036
ga,SMALL,hfvrp_n001_m03_s01,1,optimal,1,87.3350,87.3350,87.3350,0.0000,0.0000,0.0000,0.0000,0.0019
ga,SMALL,hfvrp_n001_m03_s02,1,optimal,1,156.3106,156.3106,156.3106,0.0000,0.0000,0.0000,0.0000,0.0018
ga,SMALL,hfvrp_n001_m03_s03,1,optimal,1,130.4387,130.4387,130.4387,0.0000,0.0000,0.0000,0.0000,0.0018
ga,SMALL,hfvrp_n001_m03_s04,1,optimal,1,122.3868,122.3868,122.3868,0.0000,0.0000,0.0000,0.0000,0.0022
ga,SMALL,hfvrp_n001_m03_s05,1,optimal,1,89.0975,89.0975,89.0975,0.0000,0.0000,0.0000,0.0000,0.0026
ga,SMALL,hfvrp_n002_m03_s01,2,optimal,1,262.8529,262.8529,262.8529,0.0000,0.0000,0.0000,0.0000,0.0024
ga,SMALL,hfvrp_n002_m03_s02,2,optimal,1,139.0332,139.0332,139.0332,0.0000,0.0000,0.0000,0.0000,0.0029
ga,SMALL,hfvrp_n002_m03_s03,2,optimal,1,185.3092,185.3092,185.3092,0.0000,0.0000,0.0000,0.0000,0.0032
ga,SMALL,hfvrp_n002_m03_s04,2,optimal,1,174.5520,174.9400,174.9400,0.3880,0.3880,0.2223,0.2223,0.0030
ga,SMALL,hfvrp_n002_m03_s05,2,optimal,1,252.0042,302.6713,302.6713,50.6671,50.6671,20.1056,20.1056,0.0031
ga,SMALL,hfvrp_n005_m03_s01,5,optimal,1,350.2839,350.2839,350.2839,0.0000,0.0000,0.0000,0.0000,0.0037
ga,SMALL,hfvrp_n005_m03_s02,5,optimal,1,358.5457,359.8655,359.8655,1.3198,1.3198,0.3681,0.3681,0.0032
ga,SMALL,hfvrp_n005_m03_s03,5,optimal,1,444.7348,444.7348,444.7348,0.0000,0.0000,0.0000,0.0000,0.0032
ga,SMALL,hfvrp_n005_m03_s04,5,optimal,1,278.5763,278.5763,278.5763,0.0000,0.0000,0.0000,0.0000,0.0044
ga,SMALL,hfvrp_n005_m03_s05,5,optimal,1,362.5965,362.5965,362.5965,0.0000,0.0000,0.0000,0.0000,0.0045
ga,SMALL,hfvrp_n010_m03_s01,10,optimal,1,505.6986,525.6762,522.4940,19.9776,16.7953,3.9505,3.3212,0.0054
ga,SMALL,hfvrp_n010_m03_s02,10,optimal,1,488.6666,526.8280,526.8280,38.1614,38.1614,7.8093,7.8093,0.0059
ga,SMALL,hfvrp_n010_m03_s03,10,optimal,1,534.7267,536.2078,536.2078,1.4811,1.4811,0.2770,0.2770,0.0054
ga,SMALL,hfvrp_n010_m03_s04,10,optimal,1,511.6846,521.8425,520.9379,10.1579,9.2533,1.9852,1.8084,0.0057
ga,SMALL,hfvrp_n010_m03_s05,10,optimal,1,481.9693,579.0911,578.9832,97.1218,97.0139,20.1510,20.1286,0.0064
ga,SMALL,hfvrp_n015_m03_s01,15,optimal,1,551.4606,591.6282,580.5236,40.1676,29.0631,7.2839,5.2702,0.0081
ga,SMALL,hfvrp_n015_m03_s02,15,optimal,1,527.2330,536.1530,536.1530,8.9201,8.9201,1.6919,1.6919,0.0070
ga,SMALL,hfvrp_n015_m03_s03,15,optimal,1,487.2319,519.4550,516.4943,32.2231,29.2624,6.6135,6.0058,0.0065
ga,SMALL,hfvrp_n015_m03_s04,15,optimal,1,614.6260,619.5156,614.6260,4.8896,0.0000,0.7955,0.0000,0.0067
ga,SMALL,hfvrp_n015_m03_s05,15,optimal,1,559.2105,602.4781,589.4603,43.2676,30.2498,7.7373,5.4094,0.0080
ga,SMALL,hfvrp_n020_m04_s01,20,optimal,1,672.8087,684.3212,674.4549,11.5124,1.6461,1.7111,0.2447,0.0092
ga,SMALL,hfvrp_n020_m04_s02,20,optimal,1,651.2784,691.7195,672.1849,40.4411,20.9064,6.2095,3.2101,0.0094
ga,SMALL,hfvrp_n020_m04_s03,20,optimal,1,656.2417,686.8142,656.2417,30.5725,0.0000,4.6587,0.0000,0.0078
ga,SMALL,hfvrp_n020_m04_s04,20,optimal,1,687.3934,764.4081,730.3391,77.0147,42.9456,11.2039,6.2476,0.0095
ga,SMALL,hfvrp_n020_m04_s05,20,optimal,1,657.4655,729.9986,677.8928,72.5332,20.4274,11.0322,3.1070,0.0090
ga,SMALL,hfvrp_n030_m06_s01,30,time_limit,0,1197.5920,1399.8385,1295.1429,202.2465,97.5509,16.8878,8.1456,0.0131
ga,SMALL,hfvrp_n030_m06_s02,30,time_limit,0,1040.3027,1204.5771,1050.7663,164.2743,10.4636,15.7910,1.0058,0.0138
ga,SMALL,hfvrp_n030_m06_s03,30,time_limit,0,1178.8820,1370.5616,1292.4007,191.6796,113.5188,16.2594,9.6294,0.0134
ga,SMALL,hfvrp_n030_m06_s04,30,optimal,1,1116.8438,1430.9952,1281.8440,314.1514,165.0002,28.1285,14.7738,0.0131
ga,SMALL,hfvrp_n030_m06_s05,30,time_limit,0,1145.5694,1348.7593,1275.4301,203.1899,129.8607,17.7370,11.3359,0.0138
ga,SMALL,hfvrp_n050_m10_s01,50,time_limit,0,2045.7628,2633.7813,2275.8052,588.0185,230.0424,28.7432,11.2448,0.0221
ga,SMALL,hfvrp_n050_m10_s02,50,time_limit,0,1928.8347,2749.7412,2452.2289,820.9065,523.3941,42.5597,27.1353,0.0232
ga,SMALL,hfvrp_n050_m10_s03,50,time_limit,0,1799.7439,2424.0186,2106.2613,624.2747,306.5175,34.6869,17.0312,0.0232
ga,SMALL,hfvrp_n050_m10_s04,50,time_limit,0,1837.6751,2498.5710,2345.1414,660.8959,507.4663,35.9637,27.6146,0.0226
ga,SMALL,hfvrp_n050_m10_s05,50,mem_limit,0,1908.9180,2602.6475,2399.0898,693.7295,490.1718,36.3415,25.6780,0.0238
ga,SMALL,hfvrp_n075_m15_s01,75,mem_limit,0,4180.7258,5542.1999,5165.4849,1361.4741,984.7591,32.5655,23.5547,0.0370
ga,SMALL,hfvrp_n075_m15_s02,75,time_limit,0,4381.0411,6128.6402,5879.5275,1747.5991,1498.4864,39.8900,34.2039,0.0373
ga,SMALL,hfvrp_n075_m15_s03,75,time_limit,0,4174.8777,5941.9574,5639.4633,1767.0797,1464.5856,42.3265,35.0809,0.0381
ga,SMALL,hfvrp_n075_m15_s04,75,time_limit,0,4322.3455,6288.5354,5713.7375,1966.1899,1391.3920,45.4890,32.1907,0.0365
ga,SMALL,hfvrp_n075_m15_s05,75,time_limit,0,3812.2232,6068.5701,5346.6615,2256.3469,1534.4383,59.1872,40.2505,0.0390
ga,SMALL,hfvrp_n100_m20_s01,100,time_limit,0,6405.4192,9633.7498,8698.8919,3228.3305,2293.4727,50.4000,35.8052,0.0535
ga,SMALL,hfvrp_n100_m20_s02,100,time_limit,0,6435.5775,9359.9822,8097.6100,2924.4047,1662.0325,45.4412,25.8257,0.0508
ga,SMALL,hfvrp_n100_m20_s03,100,time_limit,0,6355.8912,9508.4975,8473.1808,3152.6063,2117.2896,49.6013,33.3122,0.0522
ga,SMALL,hfvrp_n100_m20_s04,100,time_limit,0,5645.0624,8935.5294,7872.6799,3290.4670,2227.6175,58.2893,39.4613,0.0534
ga,SMALL,hfvrp_n100_m20_s05,100,time_limit,0,5793.5691,9506.9408,8857.3512,3713.3717,3063.7821,64.0947,52.8825,0.0549
ga,SMALL,pyvrp_X110_HD,109,time_limit,0,2903651.1590,3225127.6381,3111274.4099,321476.4791,207623.2509,11.0715,7.1504,0.0535
savings,,augerat_A_n32_k5,31,mem_limit,0,6114.9267,8223.4520,8223.4520,2108.5253,2108.5253,34.4816,34.4816,0.0001
savings,,augerat_A_n37_k5,36,mem_limit,0,5930.6340,8059.6866,8059.6866,2129.0527,2129.0527,35.8992,35.8992,0.0001
savings,,augerat_A_n45_k6,44,time_limit,0,10158.2863,11334.4663,11334.4663,1176.1800,1176.1800,11.5785,11.5785,0.0001
savings,,augerat_A_n54_k7,53,time_limit,0,12547.8285,13240.4816,13240.4816,692.6531,692.6531,5.5201,5.5201,0.0006
savings,,augerat_A_n60_k9,59,time_limit,0,14288.4774,15054.0837,15054.0837,765.6063,765.6063,5.3582,5.3582,0.0006
savings,,augerat_A_n80_k10,79,time_limit,0,17767.5135,17032.8842,17032.8842,-734.6293,-734.6293,-4.1347,-4.1347,0.0009
savings,,ex1_1v_feasible,2,optimal,1,84.1421,84.1421,84.1421,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,ex3_3v_all_feasible,3,optimal,1,162.0000,162.0000,162.0000,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,ex5_3v_one_used_feasible,3,optimal,1,107.5980,107.5980,107.5980,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n001_m03_s01,1,optimal,1,87.3350,87.3350,87.3350,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n001_m03_s02,1,optimal,1,156.3106,156.3106,156.3106,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n001_m03_s03,1,optimal,1,130.4387,130.4387,130.4387,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n001_m03_s04,1,optimal,1,122.3868,122.3868,122.3868,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n001_m03_s05,1,optimal,1,89.0975,89.0975,89.0975,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n002_m03_s01,2,optimal,1,262.8529,262.8529,262.8529,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n002_m03_s02,2,optimal,1,139.0332,139.0332,139.0332,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n002_m03_s03,2,optimal,1,185.3092,185.3092,185.3092,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n002_m03_s04,2,optimal,1,174.5520,174.9400,174.9400,0.3880,0.3880,0.2223,0.2223,0.0000
savings,,hfvrp_n002_m03_s05,2,optimal,1,252.0042,302.6713,302.6713,50.6671,50.6671,20.1056,20.1056,0.0000
savings,,hfvrp_n005_m03_s01,5,optimal,1,350.2839,350.2839,350.2839,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n005_m03_s02,5,optimal,1,358.5457,359.8655,359.8655,1.3198,1.3198,0.3681,0.3681,0.0000
savings,,hfvrp_n005_m03_s03,5,optimal,1,444.7348,461.8449,461.8449,17.1101,17.1101,3.8473,3.8473,0.0000
savings,,hfvrp_n005_m03_s04,5,optimal,1,278.5763,309.7496,309.7496,31.1733,31.1733,11.1902,11.1902,0.0000
savings,,hfvrp_n005_m03_s05,5,optimal,1,362.5965,383.8056,383.8056,21.2090,21.2090,5.8492,5.8492,0.0000
savings,,hfvrp_n010_m03_s01,10,optimal,1,505.6986,556.4179,556.4179,50.7193,50.7193,10.0296,10.0296,0.0000
savings,,hfvrp_n010_m03_s02,10,optimal,1,488.6666,532.8397,532.8397,44.1731,44.1731,9.0395,9.0395,0.0000
savings,,hfvrp_n010_m03_s03,10,optimal,1,534.7267,536.2078,536.2078,1.4811,1.4811,0.2770,0.2770,0.0000
savings,,hfvrp_n010_m03_s04,10,optimal,1,511.6846,531.1780,531.1780,19.4934,19.4934,3.8096,3.8096,0.0000
savings,,hfvrp_n010_m03_s05,10,optimal,1,481.9693,481.9693,481.9693,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n015_m03_s01,15,optimal,1,551.4606,580.8554,580.8554,29.3949,29.3949,5.3304,5.3304,0.0000
savings,,hfvrp_n015_m03_s02,15,optimal,1,527.2330,536.1530,536.1530,8.9201,8.9201,1.6919,1.6919,0.0001
savings,,hfvrp_n015_m03_s03,15,optimal,1,487.2319,516.4943,516.4943,29.2624,29.2624,6.0058,6.0058,0.0000
savings,,hfvrp_n015_m03_s04,15,optimal,1,614.6260,614.6260,614.6260,0.0000,0.0000,0.0000,0.0000,0.0000
savings,,hfvrp_n015_m03_s05,15,optimal,1,559.2105,588.6434,588.6434,29.4329,29.4329,5.2633,5.2633,0.0001
savings,,hfvrp_n020_m04_s01,20,optimal,1,672.8087,674.4549,674.4549,1.6461,1.6461,0.2447,0.2447,0.0001
savings,,hfvrp_n020_m04_s02,20,optimal,1,651.2784,672.1849,672.1849,20.9064,20.9064,3.2101,3.2101,0.0000
savings,,hfvrp_n020_m04_s03,20,optimal,1,656.2417,701.6713,701.6713,45.4296,45.4296,6.9227,6.9227,0.0001
savings,,hfvrp_n020_m04_s04,20,optimal,1,687.3934,794.2955,794.2955,106.9020,106.9020,15.5518,15.5518,0.0001
savings,,hfvrp_n020_m04_s05,20,optimal,1,657.4655,771.9856,771.9856,114.5202,114.5202,17.4184,17.4184,0.0001
savings,,hfvrp_n030_m06_s01,30,time_limit,0,1197.5920,1434.0001,1434.0001,236.4081,236.4081,19.7403,19.7403,0.0002
savings,,hfvrp_n030_m06_s02,30,time_limit,0,1040.3027,1075.7435,1075.7435,35.4408,35.4408,3.4068,3.4068,0.0003
savings,,hfvrp_n030_m06_s03,30,time_limit,0,1178.8820,1249.2590,1249.2590,70.3770,70.3770,5.9698,5.9698,0.0002
savings,,hfvrp_n030_m06_s04,30,optimal,1,1116.8438,1270.6895,1270.6895,153.8457,153.8457,13.7750,13.7750,0.0001
savings,,hfvrp_n030_m06_s05,30,time_limit,0,1145.5694,1227.3154,1227.3154,81.7460,81.7460,7.1358,7.1358,0.0002
savings,,hfvrp_n050_m10_s01,50,time_limit,0,2045.7628,2208.3009,2208.3009,162.5381,162.5381,7.9451,7.9451,0.0006
savings,,hfvrp_n050_m10_s02,50,time_limit,0,1928.8347,2310.2926,2310.2926,381.4579,381.4579,19.7766,19.7766,0.0004
savings,,hfvrp_n050_m10_s03,50,time_limit,0,1799.7439,2004.1729,2004.1729,204.4290,204.4290,11.3588,11.3588,0.0003
savings,,hfvrp_n050_m10_s04,50,time_limit,0,1837.6751,2020.4458,2020.4458,182.7708,182.7708,9.9458,9.9458,0.0011
savings,,hfvrp_n050_m10_s05,50,mem_limit,0,1908.9180,2165.9006,2165.9006,256.9826,256.9826,13.4622,13.4622,0.0004
savings,,hfvrp_n075_m15_s01,75,mem_limit,0,4180.7258,3512.3767,3512.3767,-668.3491,-668.3491,-15.9864,-15.9864,0.0016
savings,,hfvrp_n075_m15_s02,75,time_limit,0,4381.0411,3722.1135,3722.1135,-658.9275,-658.9275,-15.0404,-15.0404,0.0015
savings,,hfvrp_n075_m15_s03,75,time_limit,0,4174.8777,3965.1108,3965.1108,-209.7669,-209.7669,-5.0245,-5.0245,0.0019
savings,,hfvrp_n075_m15_s04,75,time_limit,0,4322.3455,3965.5497,3965.5497,-356.7958,-356.7958,-8.2547,-8.2547,0.0006
savings,,hfvrp_n075_m15_s05,75,time_limit,0,3812.2232,3462.9921,3462.9921,-349.2311,-349.2311,-9.1608,-9.1608,0.0006
savings,,hfvrp_n100_m20_s01,100,time_limit,0,6405.4192,5660.6423,5660.6423,-744.7770,-744.7770,-11.6273,-11.6273,0.0028
savings,,hfvrp_n100_m20_s02,100,time_limit,0,6435.5775,4914.1269,4914.1269,-1521.4506,-1521.4506,-23.6412,-23.6412,0.0010
savings,,hfvrp_n100_m20_s03,100,time_limit,0,6355.8912,5292.8781,5292.8781,-1063.0131,-1063.0131,-16.7248,-16.7248,0.0016
savings,,hfvrp_n100_m20_s04,100,time_limit,0,5645.0624,5355.9834,5355.9834,-289.0790,-289.0790,-5.1209,-5.1209,0.0033
savings,,hfvrp_n100_m20_s05,100,time_limit,0,5793.5691,5392.4902,5392.4902,-401.0789,-401.0789,-6.9228,-6.9228,0.0026
savings,,pyvrp_X110_HD,109,time_limit,0,2903651.1590,2236511.8628,2236511.8628,-667139.2962,-667139.2962,-22.9759,-22.9759,0.0014
tabu,,augerat_A_n32_k5,31,mem_limit,0,6114.9267,8215.9863,8215.9863,2101.0596,2101.0596,34.3595,34.3595,0.0764
tabu,,augerat_A_n37_k5,36,mem_limit,0,5930.6340,6886.7061,6886.7061,956.0722,956.0722,16.1209,16.1209,0.2055
tabu,,augerat_A_n45_k6,44,time_limit,0,10158.2863,11262.9047,11262.9047,1104.6184,1104.6184,10.8741,10.8741,0.2096
tabu,,augerat_A_n54_k7,53,time_limit,0,12547.8285,12293.9364,12293.9364,-253.8921,-253.8921,-2.0234,-2.0234,0.3217
tabu,,augerat_A_n60_k9,59,time_limit,0,14288.4774,14985.2187,14985.2187,696.7414,696.7414,4.8762,4.8762,0.4637
tabu,,augerat_A_n80_k10,79,time_limit,0,17767.5135,17017.1872,17017.1872,-750.3263,-750.3263,-4.2230,-4.2230,1.0418
tabu,,ex1_1v_feasible,2,optimal,1,84.1421,84.1421,84.1421,0.0000,0.0000,0.0000,0.0000,0.0000
tabu,,ex3_3v_all_feasible,3,optimal,1,162.0000,162.0000,162.0000,0.0000,0.0000,0.0000,0.0000,0.0000
tabu,,ex5_3v_one_used_feasible,3,optimal,1,107.5980,107.5980,107.5980,0.0000,0.0000,0.0000,0.0000,0.0001
tabu,,hfvrp_n001_m03_s01,1,optimal,1,87.3350,87.3350,87.3350,0.0000,0.0000,0.0000,0.0000,0.0002
tabu,,hfvrp_n001_m03_s02,1,optimal,1,156.3106,156.3106,156.3106,0.0000,0.0000,0.0000,0.0000,0.0002
tabu,,hfvrp_n001_m03_s03,1,optimal,1,130.4387,130.4387,130.4387,0.0000,0.0000,0.0000,0.0000,0.0002
tabu,,hfvrp_n001_m03_s04,1,optimal,1,122.3868,122.3868,122.3868,0.0000,0.0000,0.0000,0.0000,0.0002
tabu,,hfvrp_n001_m03_s05,1,optimal,1,89.0975,89.0975,89.0975,0.0000,0.0000,0.0000,0.0000,0.0002
tabu,,hfvrp_n002_m03_s01,2,optimal,1,262.8529,262.8529,262.8529,0.0000,0.0000,0.0000,0.0000,0.0004
tabu,,hfvrp_n002_m03_s02,2,optimal,1,139.0332,139.0332,139.0332,0.0000,0.0000,0.0000,0.0000,0.0003
tabu,,hfvrp_n002_m03_s03,2,optimal,1,185.3092,185.3092,185.3092,0.0000,0.0000,0.0000,0.0000,0.0005
tabu,,hfvrp_n002_m03_s04,2,optimal,1,174.5520,174.5520,174.5520,0.0000,0.0000,0.0000,0.0000,0.0005
tabu,,hfvrp_n002_m03_s05,2,optimal,1,252.0042,252.0042,252.0042,0.0000,0.0000,0.0000,0.0000,0.0005
tabu,,hfvrp_n005_m03_s01,5,optimal,1,350.2839,350.2839,350.2839,0.0000,0.0000,0.0000,0.0000,0.0002
tabu,,hfvrp_n005_m03_s02,5,optimal,1,358.5457,359.8655,359.8655,1.3198,1.3198,0.3681,0.3681,0.0013
tabu,,hfvrp_n005_m03_s03,5,optimal,1,444.7348,444.7348,444.7348,0.0000,0.0000,0.0000,0.0000,0.0019
tabu,,hfvrp_n005_m03_s04,5,optimal,1,278.5763,278.5763,278.5763,0.0000,0.0000,0.0000,0.0000,0.0019
tabu,,hfvrp_n005_m03_s05,5,optimal,1,362.5965,362.5965,362.5965,0.0000,0.0000,0.0000,0.0000,0.0002
tabu,,hfvrp_n010_m03_s01,10,optimal,1,505.6986,505.6986,505.6986,0.0000,0.0000,0.0000,0.0000,0.0057
tabu,,hfvrp_n010_m03_s02,10,optimal,1,488.6666,488.6666,488.6666,0.0000,0.0000,0.0000,0.0000,0.0050
tabu,,hfvrp_n010_m03_s03,10,optimal,1,534.7267,534.7267,534.7267,0.0000,0.0000,0.0000,0.0000,0.0056
tabu,,hfvrp_n010_m03_s04,10,optimal,1,511.6846,511.6846,511.6846,0.0000,0.0000,0.0000,0.0000,0.0051
tabu,,hfvrp_n010_m03_s05,10,optimal,1,481.9693,481.9693,481.9693,0.0000,0.0000,0.0000,0.0000,0.0049
tabu,,hfvrp_n015_m03_s01,15,optimal,1,551.4606,568.9063,568.9063,17.4458,17.4458,3.1636,3.1636,0.0126
tabu,,hfvrp_n015_m03_s02,15,optimal,1,527.2330,536.1530,536.1530,8.9201,8.9201,1.6919,1.6919,0.0063
tabu,,hfvrp_n015_m03_s03,15,optimal,1,487.2319,516.4943,516.4943,29.2624,29.2624,6.0058,6.0058,0.0063
tabu,,hfvrp_n015_m03_s04,15,optimal,1,614.6260,614.6260,614.6260,0.0000,0.0000,0.0000,0.0000,0.0069
tabu,,hfvrp_n015_m03_s05,15,optimal,1,559.2105,588.6434,588.6434,29.4329,29.4329,5.2633,5.2633,0.0064
tabu,,hfvrp_n020_m04_s01,20,optimal,1,672.8087,674.4549,674.4549,1.6461,1.6461,0.2447,0.2447,0.0138
tabu,,hfvrp_n020_m04_s02,20,optimal,1,651.2784,666.8930,666.8930,15.6145,15.6145,2.3975,2.3975,0.0155
tabu,,hfvrp_n020_m04_s03,20,optimal,1,656.2417,656.2417,656.2417,0.0000,0.0000,0.0000,0.0000,0.0162
tabu,,hfvrp_n020_m04_s04,20,optimal,1,687.3934,753.6129,753.6129,66.2195,66.2195,9.6334,9.6334,0.0145
tabu,,hfvrp_n020_m04_s05,20,optimal,1,657.4655,694.8178,694.8178,37.3524,37.3524,5.6813,5.6813,0.0159
tabu,,hfvrp_n030_m06_s01,30,time_limit,0,1197.5920,1203.1563,1203.1563,5.5643,5.5643,0.4646,0.4646,0.0841
tabu,,hfvrp_n030_m06_s02,30,time_limit,0,1040.3027,1053.4847,1053.4847,13.1819,13.1819,1.2671,1.2671,0.0552
tabu,,hfvrp_n030_m06_s03,30,time_limit,0,1178.8820,1234.6090,1234.6090,55.7270,55.7270,4.7271,4.7271,0.0527
tabu,,hfvrp_n030_m06_s04,30,optimal,1,1116.8438,1264.2952,1264.2952,147.4514,147.4514,13.2025,13.2025,0.0547
tabu,,hfvrp_n030_m06_s05,30,time_limit,0,1145.5694,1180.7749,1180.7749,35.2055,35.2055,3.0732,3.0732,0.0563
tabu,,hfvrp_n050_m10_s01,50,time_limit,0,2045.7628,2069.1266,2069.1266,23.3638,23.3638,1.1421,1.1421,0.2239
tabu,,hfvrp_n050_m10_s02,50,time_limit,0,1928.8347,2144.7581,2144.7581,215.9233,215.9233,11.1945,11.1945,0.2412
tabu,,hfvrp_n050_m10_s03,50,time_limit,0,1799.7439,1962.3875,1962.3875,162.6436,162.6436,9.0370,9.0370,0.2034
tabu,,hfvrp_n050_m10_s04,50,time_limit,0,1837.6751,1981.6486,1981.6486,143.9735,143.9735,7.8345,7.8345,0.1933
tabu,,hfvrp_n050_m10_s05,50,mem_limit,0,1908.9180,2084.9214,2084.9214,176.0034,176.0034,9.2201,9.2201,0.2413
tabu,,hfvrp_n075_m15_s01,75,mem_limit,0,4180.7258,3401.7085,3401.7085,-779.0173,-779.0173,-18.6335,-18.6335,0.9463
tabu,,hfvrp_n075_m15_s02,75,time_limit,0,4381.0411,3629.3920,3629.3920,-751.6490,-751.6490,-17.1569,-17.1569,0.8406
tabu,,hfvrp_n075_m15_s03,75,time_limit,0,4174.8777,3762.7275,3762.7275,-412.1503,-412.1503,-9.8722,-9.8722,0.8239
tabu,,hfvrp_n075_m15_s04,75,time_limit,0,4322.3455,3802.1366,3802.1366,-520.2089,-520.2089,-12.0353,-12.0353,0.9635
tabu,,hfvrp_n075_m15_s05,75,time_limit,0,3812.2232,3452.2717,3452.2717,-359.9515,-359.9515,-9.4420,-9.4420,0.7669
tabu,,hfvrp_n100_m20_s01,100,time_limit,0,6405.4192,5174.4405,5174.4405,-1230.9787,-1230.9787,-19.2178,-19.2178,1.8020
tabu,,hfvrp_n100_m20_s02,100,time_limit,0,6435.5775,4828.9027,4828.9027,-1606.6749,-1606.6749,-24.9655,-24.9655,1.7309
tabu,,hfvrp_n100_m20_s03,100,time_limit,0,6355.8912,5214.8273,5214.8273,-1141.0639,-1141.0639,-17.9529,-17.9529,1.7945
tabu,,hfvrp_n100_m20_s04,100,time_limit,0,5645.0624,5084.8083,5084.8083,-560.2541,-560.2541,-9.9247,-9.9247,1.7452
tabu,,hfvrp_n100_m20_s05,100,time_limit,0,5793.5691,5203.9031,5203.9031,-589.6660,-589.6660,-10.1779,-10.1779,1.9336
tabu,,pyvrp_X110_HD,109,time_limit,0,2903651.1590,1896836.7371,1896836.7371,-1006814.4219,-1006814.4219,-34.6741,-34.6741,2.4910
